ID,User Story,Output
93,"As a user, I can expand the Server form by closing the menu and using the expand button","Gherkin:

Feature: Expand Server Form

Scenario: Expand form by closing menu and using expand button

Given the user is on the Server form page
And the menu is open
When the user closes the menu
And the user clicks the expand button
Then the form expands
And the footer expands with the form

Python:

from behave import given, when, then

@given('the user is on the Server form page')
def step_impl(context):
    pass

@given('the menu is open')
def step_impl(context):
    pass

@when('the user closes the menu')
def step_impl(context):
    pass

@when('the user clicks the expand button')
def step_impl(context):
    pass

@then('the form expands')
def step_impl(context):
    pass

@then('the footer expands with the form')
def step_impl(context):
    pass"
94,"As a user, who I can select as collaborator updates based on if 'all' is allowed in Template settings","Feature: Collaborator Selection Based on Template Settings

Scenario: Select all users as collaborators when 'All users' is selected in Template settings

Given the Workflow Template settings page is open
And 'All users' is selected in 'Collaborators permissions'
When I attempt to select a collaborator
Then all active platform users should be available for selection
And the selected user can bypass permissions even if they lack access to the source item module

Python:

from behave import given, when, then

@given('the Workflow Template settings page is open')
def step_given_template_settings_page_open(context):
    pass

@given(""'All users' is selected in 'Collaborators permissions'"")
def step_given_all_users_selected(context):
    pass

@when('I attempt to select a collaborator')
def step_when_attempt_select_collaborator(context):
    pass

@then('all active platform users should be available for selection')
def step_then_all_users_available(context):
    pass

@then('the selected user can bypass permissions even if they lack access to the source item module')
def step_then_user_can_bypass_permissions(context):
    pass"
95,"As a user, who I can select as collaborator updates based on new Template Group setting","Gherkin:

Feature: Collaborator Selection Based on Template Group Settings

Scenario: Update collaborator selection when new Template Group is configured

Given a Template with pending requests
And Collaborators are restricted based on Group(s) 45075
And UserA is a Workflow Access member in GroupX
And GroupY is configured for the Template
When the Template Group setting is updated
Then UserA can be added as a collaborator
And users in GroupY can be added as collaborators

Python:

from behave import given, when, then

@given('a Template with pending requests')
def step_given_template_with_pending_requests(context):
    pass

@given('Collaborators are restricted based on Group(s) 45075')
def step_given_collaborators_restricted_by_group(context):
    pass

@given('UserA is a Workflow Access member in GroupX')
def step_given_usera_in_groupx(context):
    pass

@given('GroupY is configured for the Template')
def step_given_groupy_configured(context):
    pass

@when('the Template Group setting is updated')
def step_when_template_group_updated(context):
    pass

@then('UserA can be added as a collaborator')
def step_then_usera_can_be_added(context):
    pass

@then('users in GroupY can be added as collaborators')
def step_then_users_in_groupy_can_be_added(context):
    pass"
96,"As a collaborator, I can be added to a Thread","Feature: Collaborator Management in Comment Threads

Scenario: Add a collaborator to an existing thread

Given comment threads are enabled for the workflow
And a thread exists with participants
And I am a participant in the thread
When I add a collaborator to the thread
Then the collaborator is successfully added
And the collaborator can toggle between threads
And the collaborator can edit the thread

Python:

from behave import given, when, then

@given('comment threads are enabled for the workflow')
def step_impl(context):
    context.threads_enabled = True

@given('a thread exists with participants')
def step_impl(context):
    context.thread_exists = True
    context.participants = ['user1', 'user2']

@given('I am a participant in the thread')
def step_impl(context):
    context.current_user = 'user1'
    assert context.current_user in context.participants

@when('I add a collaborator to the thread')
def step_impl(context):
    context.new_collaborator = 'user3'
    context.participants.append(context.new_collaborator)

@then('the collaborator is successfully added')
def step_impl(context):
    assert context.new_collaborator in context.participants

@then('the collaborator can toggle between threads')
def step_impl(context):
    context.collaborator_can_toggle = True
    assert context.collaborator_can_toggle

@then('the collaborator can edit the thread')
def step_impl(context):
    context.collaborator_can_edit = True
    assert context.collaborator_can_edit"
97,"As a Collaborators, I can be tagged with @ mentions","Gherkin:

Feature: Collaborator Mentions in Comments

Scenario: Successfully mention a collaborator in a comment

Given a pending request with a collaborator added
And the collaborator is not a participant
When I write a comment with an @ mention of the collaborator
Then the collaborator should be notified of the mention

Python:

from behave import given, when, then

@given('a pending request with a collaborator added')
def step_given_pending_request_with_collaborator(context):
    pass

@given('the collaborator is not a participant')
def step_given_collaborator_not_participant(context):
    pass

@when('I write a comment with an @ mention of the collaborator')
def step_when_write_comment_with_mention(context):
    pass

@then('the collaborator should be notified of the mention')
def step_then_collaborator_notified(context):
    pass"
98,"As a user, I cannot click Submit on single level unless I am on Response tab","Gherkin:

Feature: Submit Button Accessibility

Scenario: Submit button is enabled only on Response tab

Given the user accesses a single view from the bulk review list
And the user is on the Markup tab
When the user clicks on the Submit & Next button
Then the button is disabled
And the tooltip shows 'Submit a Response to proceed'
When the user navigates to the Response tab
Then the Submit & Next button is enabled

Python:

from behave import given, when, then

@given('the user accesses a single view from the bulk review list')
def step_impl(context):
    pass

@given('the user is on the Markup tab')
def step_impl(context):
    pass

@when('the user clicks on the Submit & Next button')
def step_impl(context):
    pass

@then('the button is disabled')
def step_impl(context):
    pass

@then(""the tooltip shows 'Submit a Response to proceed'"")
def step_impl(context):
    pass

@when('the user navigates to the Response tab')
def step_impl(context):
    pass

@then('the Submit & Next button is enabled')
def step_impl(context):
    pass"
99,"As a User, I want to Publish Resource Grouped Requests handled in Group Review Page","Gherkin:

Feature: Publish Resource Grouped Requests

Scenario: Publish requests with staged approvals

Given the user is on the Group Review Page
And the requests are staged for review
When the user approves a request with comments
And hides the decline option for a record file
Then the request should be published successfully
And the decline option should not be visible

Python:

from behave import given, when, then

@given('the user is on the Group Review Page')
def step_given_user_on_group_review_page(context):
    pass

@given('the requests are staged for review')
def step_given_requests_staged_for_review(context):
    pass

@when('the user approves a request with comments')
def step_when_user_approves_with_comments(context):
    pass

@when('hides the decline option for a record file')
def step_when_hides_decline_option(context):
    pass

@then('the request should be published successfully')
def step_then_request_published_successfully(context):
    pass

@then('the decline option should not be visible')
def step_then_decline_option_not_visible(context):
    pass"
100,"As a User, I want Grouped Record Files - Grouped Completion Email to Requester","Gherkin:

Feature: Grouped Record File Completion Notification

Scenario: Send grouped completion email when all items are completed

Given the ""Enable Grouped Requests"" setting is enabled
And the ""Requester > Grouped Request has been completed"" notification setting is enabled
And a grouped record file request is made
When all items within the grouped request are completed
Then a single grouped completion email is sent to the requester

Python:

from behave import given, when, then

@given('the ""Enable Grouped Requests"" setting is enabled')
def step_impl(context):
    context.enable_grouped_requests = True

@given('the ""Requester > Grouped Request has been completed"" notification setting is enabled')
def step_impl(context):
    context.grouped_request_notification_enabled = True

@given('a grouped record file request is made')
def step_impl(context):
    context.grouped_request_made = True

@when('all items within the grouped request are completed')
def step_impl(context):
    context.all_items_completed = True

@then('a single grouped completion email is sent to the requester')
def step_impl(context):
    assert context.enable_grouped_requests
    assert context.grouped_request_notification_enabled
    assert context.grouped_request_made
    assert context.all_items_completed
    context.grouped_email_sent = True"
101,"As a User, I want Grouped Resource Publish - Grouped Completion Email to Requester","Gherkin:

Feature: Grouped Resource Publish Notification

Scenario: Send grouped completion email to requester

Given the ""Enable Grouped Requests"" setting is enabled
And the ""Requester > Grouped Request has been completed"" notification setting is enabled
And a group resource publish request is made
When all items within the grouped request are completed
Then a single grouped completion email is sent to the requester

Python:

from behave import given, when, then

@given('the ""Enable Grouped Requests"" setting is enabled')
def step_impl(context):
    context.enable_grouped_requests = True

@given('the ""Requester > Grouped Request has been completed"" notification setting is enabled')
def step_impl(context):
    context.grouped_request_notification_enabled = True

@given('a group resource publish request is made')
def step_impl(context):
    context.group_resource_publish_request_made = True

@when('all items within the grouped request are completed')
def step_impl(context):
    context.all_items_completed = True

@then('a single grouped completion email is sent to the requester')
def step_impl(context):
    assert context.enable_grouped_requests
    assert context.grouped_request_notification_enabled
    assert context.group_resource_publish_request_made
    assert context.all_items_completed
    context.grouped_completion_email_sent = True"
102,"As a User, I want to set Primary Font Size in Admin and reflect to page title font size in Page Nav (both left & right side)","Gherkin:

Feature: Set Primary Font Size in Admin and Reflect in Page Nav

Scenario: Update Primary Font Size and Reflect in Page Nav

Given the user is on the Admin Template settings page
And the current Primary Font Size is set to 14
When the user sets the Primary Font Size to 16
Then the Page Nav title font size should be updated to 16 on the left side
And the Page Nav title font size should be updated to 16 on the right side

Python:

from behave import given, when, then

@given('the user is on the Admin Template settings page')
def step_impl(context):
    context.admin_page.open_template_settings()

@given('the current Primary Font Size is set to 14')
def step_impl(context):
    context.admin_page.set_primary_font_size(14)

@when('the user sets the Primary Font Size to 16')
def step_impl(context):
    context.admin_page.set_primary_font_size(16)

@then('the Page Nav title font size should be updated to 16 on the left side')
def step_impl(context):
    assert context.page_nav.get_title_font_size('left') == 16

@then('the Page Nav title font size should be updated to 16 on the right side')
def step_impl(context):
    assert context.page_nav.get_title_font_size('right') == 16"
103,"As a User, I want to go back to Resource Lookup overlay after clicking to go to Resource Preview in Page Builder","Gherkin:

Feature: Navigate back to Resource Lookup from Resource Preview

Scenario: Return to Resource Lookup after closing Info Preview

Given the user is on the Resource Preview overlay in Page Builder
And the user has navigated from a specific Resources view
When the user clicks on the close icon in the Info Preview overlay
Then the user should be taken back to the specific Resources view they were on

Python:

from behave import given, when, then

@given('the user is on the Resource Preview overlay in Page Builder')
def step_given_user_on_resource_preview(context):
    pass

@given('the user has navigated from a specific Resources view')
def step_given_user_navigated_from_resources_view(context):
    pass

@when('the user clicks on the close icon in the Info Preview overlay')
def step_when_user_clicks_close_icon(context):
    pass

@then('the user should be taken back to the specific Resources view they were on')
def step_then_user_taken_back_to_resources_view(context):
    pass"
104,"As a User, I want to select and upload more file formats via Resource Lookup in Page Builder","Gherkin:

Feature: Upload and Load File Formats in Page Builder

Scenario: Automatically upload and load files with appropriate quality

Given the user is on the Resource Lookup page in Page Builder
And the user has selected a file format from the list: PSD, tif, tiff, eps, ai, jp2, cr2, indd, pbm, xbm, ppm
When the user uploads the file
Then the file should be loaded with Good quality automatically

Python:

from behave import given, when, then

@given('the user is on the Resource Lookup page in Page Builder')
def step_given_user_on_resource_lookup_page(context):
    pass

@given('the user has selected a file format from the list: PSD, tif, tiff, eps, ai, jp2, cr2, indd, pbm, xbm, ppm')
def step_given_user_selected_file_format(context):
    pass

@when('the user uploads the file')
def step_when_user_uploads_file(context):
    pass

@then('the file should be loaded with Good quality automatically')
def step_then_file_loaded_with_good_quality(context):
    pass"
105,"As a User, I should not see the Page Category dropdown when viewing Pages if none of them are assigned to Category","Gherkin:

Feature: Page Category Visibility

Scenario: Hide Page Category dropdown when no pages are assigned to a category

Given the user is logged in
And the user has access to view pages
And none of the pages are assigned to any category
When the user views a page
Then the Page Category dropdown should not be visible
And only the list of pages should be visible in the Left Panel

Python:

from behave import given, when, then

@given('the user is logged in')
def step_impl(context):
    pass

@given('the user has access to view pages')
def step_impl(context):
    pass

@given('none of the pages are assigned to any category')
def step_impl(context):
    pass

@when('the user views a page')
def step_impl(context):
    pass

@then('the Page Category dropdown should not be visible')
def step_impl(context):
    pass

@then('only the list of pages should be visible in the Left Panel')
def step_impl(context):
    pass"
106,"As a User, I want to switch Page Categories when viewing a Page if there are multiple Page Categories","Gherkin:

Feature: Switch Page Categories

Scenario: User switches to another Page Category via dropdown

Given the user is on a Page with multiple Page Categories
And the user has permission to view the Page Categories
When the user opens the Page Categories dropdown
And the user selects a different Page Category
Then the Pages under the selected Page Category are loaded

Python:

from behave import given, when, then

@given('the user is on a Page with multiple Page Categories')
def step_given_user_on_page_with_multiple_categories(context):
    # Code to ensure the user is on a page with multiple categories
    pass

@given('the user has permission to view the Page Categories')
def step_given_user_has_permission(context):
    # Code to ensure the user has permission to view categories
    pass

@when('the user opens the Page Categories dropdown')
def step_when_user_opens_dropdown(context):
    # Code to simulate opening the dropdown
    pass

@when('the user selects a different Page Category')
def step_when_user_selects_category(context):
    # Code to simulate selecting a different category
    pass

@then('the Pages under the selected Page Category are loaded')
def step_then_pages_are_loaded(context):
    # Code to verify the pages under the selected category are loaded
    pass"
107,"As a User, I want to see Page Category being selected by default when viewing a Page as it's been assign to one","Feature: Default Page Category Selection

Scenario: Viewing a Page with Default Category Selected

Given a user is viewing a Page assigned to a Category
And the Page Category is assigned
When the user opens the Page
Then the Page Category Name is displayed by default
And the pages under the Category are loaded to the left side from Nav

Python:

from behave import given, when, then

@given('a user is viewing a Page assigned to a Category')
def step_impl(context):
    pass

@given('the Page Category is assigned')
def step_impl(context):
    pass

@when('the user opens the Page')
def step_impl(context):
    pass

@then('the Page Category Name is displayed by default')
def step_impl(context):
    pass

@then('the pages under the Category are loaded to the left side from Nav')
def step_impl(context):
    pass"
108,"As a User, I want to customise the order of pages under All Pages and the order of pages under each Page Category","Feature: Customise Page Order

Scenario: User customises the order of pages under a Page Category

Given the user is on the All Pages section
And the user has a list of pages under a specific Page Category
When the user selects a page to move
And the user drags the page to a new position within the Page Category
Then the page order is updated under the Page Category

Python:

from behave import given, when, then

@given('the user is on the All Pages section')
def step_given_user_on_all_pages(context):
    pass

@given('the user has a list of pages under a specific Page Category')
def step_given_user_has_pages_in_category(context):
    pass

@when('the user selects a page to move')
def step_when_user_selects_page(context):
    pass

@when('the user drags the page to a new position within the Page Category')
def step_when_user_drags_page(context):
    pass

@then('the page order is updated under the Page Category')
def step_then_page_order_updated(context):
    pass"
109,"As an Internal User, I want to have MCP(development use only) settings to enable/disable features per Epic for Drag & Drop Page MVP ","Feature: Manage MCP Settings for Drag & Drop Page MVP

Scenario: Enable and verify MCP settings for Drag & Drop features

Given the user is on the MCP settings page under Development Use only
And the user sees the setting ""Drag & Drop Pages: Widgets combining Block""
And the user sees the setting ""Drag & Drop Pages: Image Resizing""
And the user sees the setting ""Drag & Drop Pages: Page Templates""
And the user sees the setting ""Drag & Drop Pages - Page Category (development use only)""
When the user enables the setting ""Drag & Drop Pages: Widgets combining Block""
And the user enables the setting ""Drag & Drop Pages: Image Resizing""
And the user enables the setting ""Drag & Drop Pages: Page Templates""
And the user enables the setting ""Drag & Drop Pages - Page Category (development use only)""
Then the settings should be saved successfully

Python:

from behave import given, when, then

@given('the user is on the MCP settings page under Development Use only')
def step_impl(context):
    pass

@given('the user sees the setting ""Drag & Drop Pages: Widgets combining Block""')
def step_impl(context):
    pass

@given('the user sees the setting ""Drag & Drop Pages: Image Resizing""')
def step_impl(context):
    pass

@given('the user sees the setting ""Drag & Drop Pages: Page Templates""')
def step_impl(context):
    pass

@given('the user sees the setting ""Drag & Drop Pages - Page Category (development use only)""')
def step_impl(context):
    pass

@when('the user enables the setting ""Drag & Drop Pages: Widgets combining Block""')
def step_impl(context):
    pass

@when('the user enables the setting ""Drag & Drop Pages: Image Resizing""')
def step_impl(context):
    pass

@when('the user enables the setting ""Drag & Drop Pages: Page Templates""')
def step_impl(context):
    pass

@when('the user enables the setting ""Drag & Drop Pages - Page Category (development use only)""')
def step_impl(context):
    pass

@then('the settings should be saved successfully')
def step_impl(context):
    pass"
110,"As a User, I want to be informed why the Page cannot be saved in Page Builder if it's beyond the set Page limit in MCP","Feature: Page Limit Warning in Page Builder

Scenario: Display warning when page limit is reached

Given the user is in Page Builder
And the D&D page limit in MCP has been reached
When the user clicks on the Standalone Page creation button at the bottom of Nav Panel
Then a warning snack bar with message ""Page limit of {&number set as page limit in MCP} reached."" is displayed

Python:

from behave import given, when, then

@given('the user is in Page Builder')
def step_given_user_in_page_builder(context):
    pass

@given('the D&D page limit in MCP has been reached')
def step_given_page_limit_reached(context):
    pass

@when('the user clicks on the Standalone Page creation button at the bottom of Nav Panel')
def step_when_user_clicks_standalone_button(context):
    pass

@then('a warning snack bar with message ""Page limit of {&number set as page limit in MCP} reached."" is displayed')
def step_then_warning_snack_bar_displayed(context):
    pass"
111,"As a User, I want to have previous 'Block' background colour setting embedded in Text Widget toolbar after combining these two","Gherkin:

Feature: Embed Previous Block Background Colour in Text Widget Toolbar

Scenario: Set Background Colour for Text Widget

Given a Text Widget with a previous 'Block' background colour setting
And the Text Widget toolbar is visible
When I click on the background colour setting in the toolbar
And I open the colour swatch popover
And I select a new colour
Then the Text Widget background colour is updated to the new colour

Python:

from behave import given, when, then

@given('a Text Widget with a previous \'Block\' background colour setting')
def step_given_text_widget_with_previous_block_background(context):
    pass

@given('the Text Widget toolbar is visible')
def step_given_text_widget_toolbar_visible(context):
    pass

@when('I click on the background colour setting in the toolbar')
def step_when_click_background_colour_setting(context):
    pass

@when('I open the colour swatch popover')
def step_when_open_colour_swatch_popover(context):
    pass

@when('I select a new colour')
def step_when_select_new_colour(context):
    pass

@then('the Text Widget background colour is updated to the new colour')
def step_then_text_widget_background_updated(context):
    pass"
112,"As a User, I want to configure both Block and Video Widget properties","Gherkin:

Feature: Configure Widget Settings

Scenario: Configure Block and Video Widget Properties

Given the user is on the widget configuration page
And the user has access to the navigation menu
When the user selects the Block Widget settings
And the user selects the Video Widget settings
Then the user should see the combined widget settings

Python:

from behave import given, when, then

@given('the user is on the widget configuration page')
def step_impl(context):
    pass

@given('the user has access to the navigation menu')
def step_impl(context):
    pass

@when('the user selects the Block Widget settings')
def step_impl(context):
    pass

@when('the user selects the Video Widget settings')
def step_impl(context):
    pass

@then('the user should see the combined widget settings')
def step_impl(context):
    pass"
113,"As a User, I want to configure both Block and Image Widget properties","Gherkin:

Feature: Configure Widget Properties

Scenario: Configure Block and Image Widget from Navigation

Given the user is on the widget configuration page
And the user has navigated to the Block and Image Widget settings
When the user selects the Block Widget settings
And the user updates the Block Widget properties
And the user selects the Image Widget settings
And the user updates the Image Widget properties
Then the new widget settings should be saved successfully

Python:

from behave import given, when, then

@given('the user is on the widget configuration page')
def step_impl(context):
    pass

@given('the user has navigated to the Block and Image Widget settings')
def step_impl(context):
    pass

@when('the user selects the Block Widget settings')
def step_impl(context):
    pass

@when('the user updates the Block Widget properties')
def step_impl(context):
    pass

@when('the user selects the Image Widget settings')
def step_impl(context):
    pass

@when('the user updates the Image Widget properties')
def step_impl(context):
    pass

@then('the new widget settings should be saved successfully')
def step_impl(context):
    pass"
114,"As a User, I want to configure both Block and Text Widget properties","Gherkin:

Feature: Configure Widget Properties

Scenario: Configure Block and Text Widget from Navigation

Given the user is on the dashboard
And the user navigates to the widget settings
When the user selects a Block Widget
And the user configures the Block Widget properties
And the user selects a Text Widget
And the user configures the Text Widget properties
Then the new widget settings should be saved successfully

Python:

from behave import given, when, then

@given('the user is on the dashboard')
def step_impl(context):
    pass

@given('the user navigates to the widget settings')
def step_impl(context):
    pass

@when('the user selects a Block Widget')
def step_impl(context):
    pass

@when('the user configures the Block Widget properties')
def step_impl(context):
    pass

@when('the user selects a Text Widget')
def step_impl(context):
    pass

@when('the user configures the Text Widget properties')
def step_impl(context):
    pass

@then('the new widget settings should be saved successfully')
def step_impl(context):
    pass"
115,"As a User, I want to configure both Block and Button Widget properties","Feature: Configure Widget Properties

Scenario: Configure Block and Button Widget Settings

Given the user is on the widget configuration page
And the user has navigated to the Block and Button settings
When the user selects the Block Widget settings
And the user updates the Block Widget properties
And the user selects the Button Widget settings
And the user updates the Button Widget properties
Then the new widget settings should be saved successfully

Python:

from behave import given, when, then

@given('the user is on the widget configuration page')
def step_given_user_on_widget_configuration_page(context):
    pass

@given('the user has navigated to the Block and Button settings')
def step_given_user_navigated_to_settings(context):
    pass

@when('the user selects the Block Widget settings')
def step_when_user_selects_block_widget_settings(context):
    pass

@when('the user updates the Block Widget properties')
def step_when_user_updates_block_widget_properties(context):
    pass

@when('the user selects the Button Widget settings')
def step_when_user_selects_button_widget_settings(context):
    pass

@when('the user updates the Button Widget properties')
def step_when_user_updates_button_widget_properties(context):
    pass

@then('the new widget settings should be saved successfully')
def step_then_settings_saved_successfully(context):
    pass"
116,"As a User, I want to resize Image Widget by Width slider from Nav","Gherkin:

Feature: Resize Image Widget by Width Slider

Scenario: Adjust Image Widget Width from Nav Panel

Given the user is on the page with the Image Widget
And the Image Widget is displayed within its Block
When the user adjusts the Width slider from the Nav Panel
Then the Image Widget's width changes according to the slider
And the Image remains the same percentage of its Block horizontally

Python:

from behave import given, when, then

@given('the user is on the page with the Image Widget')
def step_impl(context):
    pass

@given('the Image Widget is displayed within its Block')
def step_impl(context):
    pass

@when('the user adjusts the Width slider from the Nav Panel')
def step_impl(context):
    pass

@then(""the Image Widget's width changes according to the slider"")
def step_impl(context):
    pass

@then('the Image remains the same percentage of its Block horizontally')
def step_impl(context):
    pass"
117,"As a User, I want to reposition Image Widget by dragging image itself when create/editing a Page","Feature: Reposition Image Widget by Dragging

Scenario: Reposition Image Widget within a Section

Given a User is editing a Page
And an Image Widget is placed in a Section
And the Image Widget has been dragged into the Section
When the User drags the Image Widget to a new position
Then the dotted line of the Image and bounding box with 8px padding is visible
And the Image Widget’s outer bounding box border line is visible
And the Image remains in the same percentage of the Block after resizing

Python:

from behave import given, when, then

@given('a User is editing a Page')
def step_impl(context):
    pass

@given('an Image Widget is placed in a Section')
def step_impl(context):
    pass

@given('the Image Widget has been dragged into the Section')
def step_impl(context):
    pass

@when('the User drags the Image Widget to a new position')
def step_impl(context):
    pass

@then('the dotted line of the Image and bounding box with 8px padding is visible')
def step_impl(context):
    pass

@then('the Image Widget’s outer bounding box border line is visible')
def step_impl(context):
    pass

@then('the Image remains in the same percentage of the Block after resizing')
def step_impl(context):
    pass"
118,"As a user, I can only see a list of who can be selected as a Collaborator based on Beta scope - BE logic","Gherkin:

Feature: Collaborator Selection for Beta

Scenario: Display eligible Collaborators based on Beta scope

Given the relevant template is enabled for Collaborators
And the user has access to the Request in their workflow list
When the user views the list of potential Collaborators
Then the list includes Workflow Admins
And the list includes Main Admins

Python:

from behave import given, when, then

@given('the relevant template is enabled for Collaborators')
def step_given_template_enabled(context):
    pass

@given('the user has access to the Request in their workflow list')
def step_given_user_access(context):
    pass

@when('the user views the list of potential Collaborators')
def step_when_user_views_list(context):
    pass

@then('the list includes Workflow Admins')
def step_then_list_includes_workflow_admins(context):
    pass

@then('the list includes Main Admins')
def step_then_list_includes_main_admins(context):
    pass"
119,"As a user, I can open the new 'Add collaborators' dialog from approval list [Design core]","Feature: Open Collaborators Dialog

Scenario: User opens the Collaborators dialog from the approval list

Given the user is on the V3 Approvals List page
And the user is a supported user
And there is a relevant request in the list
When the user selects the Collaborator action for the request
Then the Collaborators modal is displayed
And the modal header is ""Collaborators""

Python:

from behave import given, when, then

@given('the user is on the V3 Approvals List page')
def step_impl(context):
    pass

@given('the user is a supported user')
def step_impl(context):
    pass

@given('there is a relevant request in the list')
def step_impl(context):
    pass

@when('the user selects the Collaborator action for the request')
def step_impl(context):
    pass

@then('the Collaborators modal is displayed')
def step_impl(context):
    pass

@then('the modal header is ""Collaborators""')
def step_impl(context):
    pass"
120,"As a user, I want to see an action to assign collaborators in action column in V3 Approval List","Gherkin:

Feature: Assign Collaborators Action in Approval List

Scenario: Display assign collaborators action for eligible users

Given the Workflow Template setting is enabled
And the user is viewing the V3 Approval List
And the request is pending
And the user is a Requester or Reviewer of the request
When the user views the action column
Then the assign collaborators action is displayed

Python:

from behave import given, when, then

@given('the Workflow Template setting is enabled')
def step_given_workflow_template_setting_enabled(context):
    pass

@given('the user is viewing the V3 Approval List')
def step_given_user_viewing_approval_list(context):
    pass

@given('the request is pending')
def step_given_request_is_pending(context):
    pass

@given('the user is a Requester or Reviewer of the request')
def step_given_user_is_requester_or_reviewer(context):
    pass

@when('the user views the action column')
def step_when_user_views_action_column(context):
    pass

@then('the assign collaborators action is displayed')
def step_then_assign_collaborators_action_displayed(context):
    pass"
121,"As a User, When a setting is enabled, Setting applies to all pending items tied to that Template","Feature: Template Setting Application

Scenario: Enable setting for pending requests

Given a Template with pending requests
And the setting is currently disabled
When the setting is enabled for the Template
Then the Collaborators action appears for all pending requests tied to that Template

Python:

from behave import given, when, then

@given('a Template with pending requests')
def step_given_template_with_pending_requests(context):
    pass

@given('the setting is currently disabled')
def step_given_setting_disabled(context):
    pass

@when('the setting is enabled for the Template')
def step_when_setting_enabled(context):
    pass

@then('the Collaborators action appears for all pending requests tied to that Template')
def step_then_collaborators_action_appears(context):
    pass"
122,"As a user, if template setting is disabled (or template is archived), Collaborators can only be removed, not added, for pending items ","Gherkin:

Feature: Manage Collaborators for Pending Items

Scenario: Collaborators cannot be added when template setting is disabled

Given a template with 'Allow Collaborators' enabled
And a pending item tied to this template
When 'Allow Collaborators' is disabled
And a new request is created tied to this template
Then the Collaborators action is not available in the Workflow request List

Python:

from behave import given, when, then

@given('a template with ""Allow Collaborators"" enabled')
def step_given_template_with_allow_collaborators_enabled(context):
    context.template.allow_collaborators = True

@given('a pending item tied to this template')
def step_given_pending_item_tied_to_template(context):
    context.pending_item = create_pending_item(context.template)

@when('""Allow Collaborators"" is disabled')
def step_when_allow_collaborators_is_disabled(context):
    context.template.allow_collaborators = False

@when('a new request is created tied to this template')
def step_when_new_request_created_tied_to_template(context):
    context.new_request = create_request(context.template)

@then('the Collaborators action is not available in the Workflow request List')
def step_then_collaborators_action_not_available(context):
    assert not context.new_request.has_collaborators_action()"
123,"As a config user, I want to see/enable a new Setting in Admin > Template for Workflows for Collaborators in Approvals [Record File]","Gherkin:

Feature: Manage Workflow Template Settings

Scenario: Enable new setting for Resource Publish Workflow Templates

Given the MCP setting is enabled
And I am on the Admin > Template page
When I view the Workflow Templates for Collaborators in Approvals
Then I should see the new setting for Resource Publish Workflow Templates

Python:

from behave import given, when, then

@given('the MCP setting is enabled')
def step_impl(context):
    # Code to ensure MCP setting is enabled
    pass

@given('I am on the Admin > Template page')
def step_impl(context):
    # Code to navigate to the Admin > Template page
    pass

@when('I view the Workflow Templates for Collaborators in Approvals')
def step_impl(context):
    # Code to view the Workflow Templates
    pass

@then('I should see the new setting for Resource Publish Workflow Templates')
def step_impl(context):
    # Code to verify the new setting is visible
    pass"
124,"As a config user, I want to see/enable a new Setting in Admin > Template for Workflows for Collaborators in Approvals [Resource Publish]","Feature: Manage Resource Publish Workflow Templates

Scenario: Enable and view new setting for Resource Publish Workflow Templates

Given the MCP setting is enabled
And I am on the Admin > Template page
When I view the Workflow Templates for Collaborators in Approvals
Then I should see the new setting for Resource Publish
And the setting should be available for both existing and new templates

Python:

from behave import given, when, then

@given('the MCP setting is enabled')
def step_impl(context):
    # Code to ensure MCP setting is enabled
    pass

@given('I am on the Admin > Template page')
def step_impl(context):
    # Code to navigate to the Admin > Template page
    pass

@when('I view the Workflow Templates for Collaborators in Approvals')
def step_impl(context):
    # Code to view the Workflow Templates
    pass

@then('I should see the new setting for Resource Publish')
def step_impl(context):
    # Code to verify the new setting is visible
    pass

@then('the setting should be available for both existing and new templates')
def step_impl(context):
    # Code to verify the setting is available for all templates
    pass"
125,"As a config user, I want to see/enable a new Setting in Admin > Template for Workflows for Collaborators in Approvals [Resource Feedback]","Gherkin:

Feature: Manage Resource Feedback Workflow Templates

Scenario: Enable and display new setting for Resource Feedback Workflow Templates

Given the MCP setting is enabled
And I am on the Admin > Template page
When I view the Workflow Templates for Collaborators in Approvals
Then the new setting for Resource Feedback should be visible
And it should be enabled for both existing and new templates

Python:

from behave import given, when, then

@given('the MCP setting is enabled')
def step_impl(context):
    # Code to ensure MCP setting is enabled
    pass

@given('I am on the Admin > Template page')
def step_impl(context):
    # Code to navigate to the Admin > Template page
    pass

@when('I view the Workflow Templates for Collaborators in Approvals')
def step_impl(context):
    # Code to view the Workflow Templates
    pass

@then('the new setting for Resource Feedback should be visible')
def step_impl(context):
    # Code to check if the new setting is visible
    pass

@then('it should be enabled for both existing and new templates')
def step_impl(context):
    # Code to verify the setting is enabled for all templates
    pass"
126,"As a User, I want to add MCP Feature Flag for Collaborators in Approvals project","Gherkin:

Feature: Manage MCP Feature Flag for Collaborators

Scenario: Add Collaborator in Approvals Feature Flag

Given the MCP settings page is open
And I am in the development section
When I add a new setting named ""Collaborator in approvals (BETA)""
Then the setting should be listed at the bottom of the development section

Python:

from behave import given, when, then

@given('the MCP settings page is open')
def step_impl(context):
    pass

@given('I am in the development section')
def step_impl(context):
    pass

@when('I add a new setting named ""Collaborator in approvals (BETA)""')
def step_impl(context):
    pass

@then('the setting should be listed at the bottom of the development section')
def step_impl(context):
    pass"
