ID,User Story,Output
34,"As a User, I want to Change the tagged face to another Person (existing) via drop-down menu on Training Centre","Gherkin:
Feature: Change Tagged Face

Scenario: Update tagged face to another existing person
Given the user is on the training centre page
When the user detaches the tagged face
And selects another existing person ""Jane Doe"" from the drop-down menu
And saves the changes
Then the tagged face should be updated to ""Jane Doe""

Python:
from behave import given, when, then

@given('the user is on the training centre page')
def step_impl(context):
    pass

@when('the user detaches the tagged face')
def step_impl(context):
    pass

@when('selects another existing person ""{person_name}"" from the drop-down menu')
def step_impl(context, person_name):
    pass

@when('saves the changes')
def step_impl(context):
    pass

@then('the tagged face should be updated to ""{person_name}""')
def step_impl(context, person_name):
    pass"
78,"As a User, when I create, update and delete a Server and the action has failed, show a snackbar message to show the error","Gherkin:
Feature: Server Management Error Handling

Scenario: Show error message when server creation fails
Given the user is on the server creation page
When the user attempts to create a server and it fails
Then the page remains open
And a snackbar appears with the error message

Scenario: Show error message when server update fails
Given the user is on the server update page
When the user attempts to update a server and it fails
Then the page remains open
And a snackbar appears with the error message

Scenario: Show error message when server deletion fails
Given the user is on the server deletion dialog
When the user attempts to delete a server and it fails
Then the dialog remains open
And a snackbar appears with the error message

Python:
from behave import given, when, then

@given('the user is on the server creation page')
def step_impl(context):
    pass

@when('the user attempts to create a server and it fails')
def step_impl(context):
    pass

@then('the page remains open')
def step_impl(context):
    pass

@then('a snackbar appears with the error message')
def step_impl(context):
    pass

@given('the user is on the server update page')
def step_impl(context):
    pass

@when('the user attempts to update a server and it fails')
def step_impl(context):
    pass

@given('the user is on the server deletion dialog')
def step_impl(context):
    pass

@when('the user attempts to delete a server and it fails')
def step_impl(context):
    pass

@then('the dialog remains open')
def step_impl(context):
    pass"
1,"As a user, I want to enable image tagging from the Asset Intelligence section in the MCP settings","Gherkin:
Feature: MCP Settings for Image Tagging

Scenario: Enable Image Tagging in MCP settings
Given the user is in the MCP settings under Asset Intelligence
When the user enables the ""Enable Image Tagging"" setting
Then all Image Tagging Capabilities should be activated
And the platform should ignore Imagga functionality and use Azure only
And a new setting ""Azure Image Processing Limit (Images) (per billing cycle)"" should be available
And the setting ""Azure Video Processing Limit (per billing cycle)"" should be renamed to ""Azure Video Processing Limit (minutes) (per billing cycle)""

Python:
from behave import given, when, then

@given('the user is in the MCP settings under Asset Intelligence')
def step_impl(context):
    pass

@when('the user enables the ""Enable Image Tagging"" setting')
def step_impl(context):
    pass

@then('all Image Tagging Capabilities should be activated')
def step_impl(context):
    pass

@then('the platform should ignore Imagga functionality and use Azure only')
def step_impl(context):
    pass

@then('a new setting ""Azure Image Processing Limit (Images) (per billing cycle)"" should be available')
def step_impl(context):
    pass

@then('the setting ""Azure Video Processing Limit (per billing cycle)"" should be renamed to ""Azure Video Processing Limit (minutes) (per billing cycle)""')
def step_impl(context):
    pass"
12,"As a user, I want to be able to preview the GIF or Lottie File converted MP4 on the Versions/Revisions Screen so that I can preview what the animation is before adding a version/revision","Gherkin:
Feature: Animation Preview

Scenario: Preview GIF or Lottie File converted MP4 on Versions/Revisions Screen
Given the user is on the Versions or Revisions Tab of the Approvals Screen
When the user views the animation preview
Then the preview should display the GIF or Lottie File converted MP4
And the controls should be hidden
And the MP4 should autoplay

Python:
from behave import given, when, then

@given('the user is on the Versions or Revisions Tab of the Approvals Screen')
def step_impl(context):
    pass

@when('the user views the animation preview')
def step_impl(context):
    pass

@then('the preview should display the GIF or Lottie File converted MP4')
def step_impl(context):
    pass

@then('the controls should be hidden')
def step_impl(context):
    pass

@then('the MP4 should autoplay')
def step_impl(context):
    pass"
416,[X-Template] Bulk Approvals - Select logic: Advanced cross template/type select (excluding record requests) - Full support/logic,"Gherkin:
Feature: Bulk Approvals

Scenario: Advanced cross template/type select for bulk approvals
Given multiple templates have ""Enable Bulk Reviewing"" enabled
When the user selects an item from the Approval List
Then other requests from the Approval List should be selectable
And record requests should be excluded

Python:
from behave import given, when, then

@given('multiple templates have ""Enable Bulk Reviewing"" enabled')
def step_impl(context):
    pass

@when('the user selects an item from the Approval List')
def step_impl(context):
    pass

@then('other requests from the Approval List should be selectable')
def step_impl(context):
    pass

@then('record requests should be excluded')
def step_impl(context):
    pass"
23,"As a user, I want to see an Exit without saving warning when I try to leave the Bulk Edit Page/Process","Gherkin:
Feature: Exit without saving warning

Scenario: Display warning when exiting Bulk Edit without saving
Given the user is on the Bulk Edit page
When the user clicks the Exit button
Then an abandon pop-up should appear with the title ""Exit without saving Resources""
And the pop-up text should be ""If you click the Exit button, none of the Resources currently on your Bulk Edit screen will be updated. To Save your Edits, Cancel this popup and click Save Changes.""
And the pop-up should have a ""Cancel"" button
And the pop-up should have an ""Exit"" button

Python:
from behave import given, when, then

@given('the user is on the Bulk Edit page')
def step_impl(context):
    pass

@when('the user clicks the Exit button')
def step_impl(context):
    pass

@then('an abandon pop-up should appear with the title ""Exit without saving Resources""')
def step_impl(context):
    pass

@then('the pop-up text should be ""If you click the Exit button, none of the Resources currently on your Bulk Edit screen will be updated. To Save your Edits, Cancel this popup and click Save Changes.""')
def step_impl(context):
    pass

@then('the pop-up should have a ""Cancel"" button')
def step_impl(context):
    pass

@then('the pop-up should have an ""Exit"" button')
def step_impl(context):
    pass"
73,"As a user, I want to be able to open a reassign V3 Modal (Core new UI)","Gherkin:
Feature: Reassign V3 Modal

Scenario: Open the reassign V3 Modal
Given the prerequisite is enabled
When the user clicks on re-assign
Then a new V3+ UI modal should display as per designs

Python:
from behave import given, when, then

@given('the prerequisite is enabled')
def step_impl(context):
    pass

@when('the user clicks on re-assign')
def step_impl(context):
    pass

@then('a new V3+ UI modal should display as per designs')
def step_impl(context):
    pass"
183,"PB - As a User, I want to have previous 'Block' background colour setting embedded in Text Widget toolbar after combining these two","Gherkin:
Feature: Text Widget Background Colour

Scenario: Embed previous 'Block' background colour in Text Widget toolbar
Given the user has a 'Block' with a background colour set
When the user combines the 'Block' with the Text Widget
Then the previous 'Block' background colour should be embedded in the Text Widget toolbar

Scenario: Set background colour for Text Widget
Given the user is on the Text Widget toolbar
When the user clicks on the background colour setting
And opens the colour swatch popover
And sets a new colour for the Text Widget background
Then the Text Widget background should reflect the new colour

Python:
from behave import given, when, then

@given('the user has a ""Block"" with a background colour set')
def step_impl(context):
    pass

@when('the user combines the ""Block"" with the Text Widget')
def step_impl(context):
    pass

@then('the previous ""Block"" background colour should be embedded in the Text Widget toolbar')
def step_impl(context):
    pass

@given('the user is on the Text Widget toolbar')
def step_impl(context):
    pass

@when('the user clicks on the background colour setting')
def step_impl(context):
    pass

@when('opens the colour swatch popover')
def step_impl(context):
    pass

@when('sets a new colour for the Text Widget background')
def step_impl(context):
    pass

@then('the Text Widget background should reflect the new colour')
def step_impl(context):
    pass"
132,"As a User, I can click Add from Servers Page and I am taken to Servers Create page","Gherkin:
Feature: Server Management

Scenario: Navigate to Servers Create page from Servers Page
Given the user is on the Servers Page
When the user clicks the Add button
Then they should be taken to the Servers Create page

Python:
from behave import given, when, then

@given('the user is on the Servers Page')
def step_impl(context):
    pass

@when('the user clicks the Add button')
def step_impl(context):
    pass

@then('they should be taken to the Servers Create page')
def step_impl(context):
    pass"
411,Grouped Record Files - Grouped Email Notification Settings added to Record File Templates,"Gherkin:
Feature: Grouped Email Notification Settings

Scenario: Enable Grouped Requests and view additional notification options
Given the MCP development setting form is enabled
And the ""Enable Grouped Requests"" setting is enabled in Admin > Workflow for a Record File Approval Template
When the User Notifications is set to ""Select""
Then additional notification options should appear
And ""Requester Emails"" should be an option

Python:
from behave import given, when, then

@given('the MCP development setting form is enabled')
def step_impl(context):
    pass

@given('the ""Enable Grouped Requests"" setting is enabled in Admin > Workflow for a Record File Approval Template')
def step_impl(context):
    pass

@when('the User Notifications is set to ""Select""')
def step_impl(context):
    pass

@then('additional notification options should appear')
def step_impl(context):
    pass

@then('""Requester Emails"" should be an option')
def step_impl(context):
    pass"
194,"BP - (Misc) As a User, I want to Replace resources via Resource Lookup from Nav Panel","Gherkin:
Feature: Resource Replacement via Resource Lookup

Scenario: Replace resource using Resource Lookup from Nav Panel
Given the user is on the Page Builder with a selected resource
When the user clicks the ""Replace"" button in the Nav Panel
Then the Resource Lookup should be displayed
And the tooltip for the ""Replace"" button should be ""Select an image from your Resourcecustomsingular area"" for Page background
And the tooltip for the ""Replace"" button should be ""Select a video from your Resourcecustomsingular area"" for Video Widget

Python:
from behave import given, when, then

@given('the user is on the Page Builder with a selected resource')
def step_impl(context):
    pass

@when('the user clicks the ""Replace"" button in the Nav Panel')
def step_impl(context):
    pass

@then('the Resource Lookup should be displayed')
def step_impl(context):
    pass

@then('the tooltip for the ""Replace"" button should be ""Select an image from your Resourcecustomsingular area"" for Page background')
def step_impl(context):
    pass

@then('the tooltip for the ""Replace"" button should be ""Select a video from your Resourcecustomsingular area"" for Video Widget')
def step_impl(context):
    pass"
56,"As a User, I want to access Reply action for New Comments in Daily Digest Email","Gherkin:
Feature: Reply to Comments in Daily Digest Email

Scenario: Access Reply action for new comments
Given the user is viewing the Daily Digest Email
When the user sees the ""Reply"" action for a new comment
And clicks on ""Reply""
Then a new tab should open with the Reply page
And the applicable comment should be highlighted
And the text-box should be active for replying

Python:
from behave import given, when, then

@given('the user is viewing the Daily Digest Email')
def step_impl(context):
    pass

@when('the user sees the ""Reply"" action for a new comment')
def step_impl(context):
    pass

@when('clicks on ""Reply""')
def step_impl(context):
    pass

@then('a new tab should open with the Reply page')
def step_impl(context):
    pass

@then('the applicable comment should be highlighted')
def step_impl(context):
    pass

@then('the text-box should be active for replying')
def step_impl(context):
    pass"
149,"As a User, I want to  end my Session automatically when I leave the page by default","Gherkin:
Feature: Automatic Session End

Scenario: End session automatically when leaving the page
Given the user is on a page with a session
When the user closes the markup overlay
Then the session should end automatically

Python:
from behave import given, when, then

@given('the user is on a page with a session')
def step_impl(context):
    pass

@when('the user closes the markup overlay')
def step_impl(context):
    pass

@then('the session should end automatically')
def step_impl(context):
    pass"
19,"As a Database Manager, I want to allow end users to Add More child records ('Add More') - Handle maximum child records","Gherkin:
Feature: Manage Child Records

Scenario: Handle maximum child records
Given the form builder is configured with ""Allow User to Add More {Recordcustomnameplural}""
And there are 30 child records in the configuration
When the user tries to add another child record
Then the ""Allow User to Add More {Recordcustomnameplural}"" should be enabled
And if all 30 records are disabled for ""Allow User to skip...""
Then the ""Allow User to Add More {Recordcustomnameplural}"" should be disabled
And the hover text should be ""The max 30 {Records} has been added here. Remove any of the above to allow users to add more.""

Python:
from behave import given, when, then

@given('the form builder is configured with ""Allow User to Add More {Recordcustomnameplural}""')
def step_impl(context, Recordcustomnameplural):
    pass

@given('there are 30 child records in the configuration')
def step_impl(context):
    pass

@when('the user tries to add another child record')
def step_impl(context):
    pass

@then('the ""Allow User to Add More {Recordcustomnameplural}"" should be enabled')
def step_impl(context, Recordcustomnameplural):
    pass

@then('if all 30 records are disabled for ""Allow User to skip...""')
def step_impl(context):
    pass

@then('the ""Allow User to Add More {Recordcustomnameplural}"" should be disabled')
def step_impl(context, Recordcustomnameplural):
    pass

@then('the hover text should be ""The max 30 {Records} has been added here. Remove any of the above to allow users to add more.""')
def step_impl(context, Records):
    pass"
205,"PB - As a User, I want to add a new Widget ""Spacer""","Gherkin:
Feature: Widget Management

Scenario: Add and configure a new Spacer widget
Given the user is on the design page
When the user drags a new ""Spacer"" widget from the Nav to a Section
Then the ""Spacer"" widget should be visible in the Section
And the default settings for the ""Spacer"" widget should be Colour ""#FFFFFF"", Padding ""0pt"", Ratio ""12""
When the user configures the ""Spacer"" widget settings
Then the settings should be updated
And the user can drag a Section into the ""Spacer"" widget

Python:
from behave import given, when, then

@given('the user is on the design page')
def step_impl(context):
    pass

@when('the user drags a new ""Spacer"" widget from the Nav to a Section')
def step_impl(context):
    pass

@then('the ""Spacer"" widget should be visible in the Section')
def step_impl(context):
    pass

@then('the default settings for the ""Spacer"" widget should be Colour ""{colour}"", Padding ""{padding}"", Ratio ""{ratio}""')
def step_impl(context, colour, padding, ratio):
    pass

@when('the user configures the ""Spacer"" widget settings')
def step_impl(context):
    pass

@then('the settings should be updated')
def step_impl(context):
    pass

@then('the user can drag a Section into the ""Spacer"" widget')
def step_impl(context):
    pass"
79,"As a User, I want MCP Setting for Single User Record Editor Restriction","Gherkin:
Feature: MCP Setting for Single User Record Editor Restriction

Scenario: Add new setting to MCP
Given the user is on the MCP settings page
When the user navigates to the “Development Use Only” section
And adds a new setting named ""Databases - Single User Record Edit Restriction""
Then the setting should be added to the bottom of the list

Python:
from behave import given, when, then

@given('the user is on the MCP settings page')
def step_impl(context):
    pass

@when('the user navigates to the “Development Use Only” section')
def step_impl(context):
    pass

@when('adds a new setting named ""Databases - Single User Record Edit Restriction""')
def step_impl(context):
    pass

@then('the setting should be added to the bottom of the list')
def step_impl(context):
    pass"
495,As a user I want to see time to complete for requests in Workflow Dashboards (UPDATE) including Reviewed Status Requests,"Gherkin:
Feature: Workflow Dashboard Time to Complete

Scenario: Display time to complete for requests including Reviewed Status
Given the user is on the Workflow Dashboard
When the user selects ""All Workflows"" or a specific workflow
Then the time to complete should be displayed for requests including those with Reviewed Status

Python:
from behave import given, when, then

@given('the user is on the Workflow Dashboard')
def step_impl(context):
    pass

@when('the user selects ""{workflow_option}""')
def step_impl(context, workflow_option):
    pass

@then('the time to complete should be displayed for requests including those with Reviewed Status')
def step_impl(context):
    pass"
263,"PB - As a User, I want to delete a Block","Gherkin:
Feature: Block Deletion

Scenario: Successfully delete a block and its contents
Given the user has selected a block
When the user sees the toolbar
And clicks the delete icon
Then the block and its contents should be deleted
And the remaining blocks should be auto-aligned within the section

Scenario: Undo block deletion
Given the user has deleted a block
When the user clicks undo
Then the block and its contents should be restored

Python:
from behave import given, when, then

@given('the user has selected a block')
def step_impl(context):
    pass

@when('the user sees the toolbar')
def step_impl(context):
    pass

@when('clicks the delete icon')
def step_impl(context):
    pass

@then('the block and its contents should be deleted')
def step_impl(context):
    pass

@then('the remaining blocks should be auto-aligned within the section')
def step_impl(context):
    pass

@given('the user has deleted a block')
def step_impl(context):
    pass

@when('the user clicks undo')
def step_impl(context):
    pass

@then('the block and its contents should be restored')
def step_impl(context):
    pass"
324,[Ask AI Alpha] As a user I want to choose to search whole platform or current location (UI + pendo),"Gherkin:
Feature: Search Scope Selection

Scenario: Default search scope is limited to current view
Given the user is on the search panel
When the panel is opened
Then the ""Limit to current view"" checkbox should be visible
And the ""Limit to current view"" checkbox should be enabled by default

Python:
from behave import given, when, then

@given('the user is on the search panel')
def step_impl(context):
    pass

@when('the panel is opened')
def step_impl(context):
    pass

@then('the ""Limit to current view"" checkbox should be visible')
def step_impl(context):
    pass

@then('the ""Limit to current view"" checkbox should be enabled by default')
def step_impl(context):
    pass"
484,"As a User, I want to see New Replies in Daily Digest Email","Gherkin:
Feature: Daily Digest Email

Scenario: View new replies in daily digest email
Given the user receives a daily digest email
When the email is opened
Then the email should display new replied markup comments as per design
And show replied comment contents, user, and time

Python:
from behave import given, when, then

@given('the user receives a daily digest email')
def step_impl(context):
    pass

@when('the email is opened')
def step_impl(context):
    pass

@then('the email should display new replied markup comments as per design')
def step_impl(context):
    pass

@then('show replied comment contents, user, and time')
def step_impl(context):
    pass"
80,"As a user who has selected Master Template option, if I can see none, I am directed to Create a blank one instead","Gherkin:
Feature: Master Template Selection

Scenario: No Master Templates available
Given the user has selected the Master Template option
And no Master Templates exist
When the user sees the message ""No Master Templates available""
Then the user can select to Create a Blank Template

Python:
from behave import given, when, then

@given('the user has selected the Master Template option')
def step_impl(context):
    pass

@given('no Master Templates exist')
def step_impl(context):
    pass

@when('the user sees the message ""No Master Templates available""')
def step_impl(context):
    pass

@then('the user can select to Create a Blank Template')
def step_impl(context):
    pass"
40,"As a Product user, I want to be able to turn the Record Publish Approval feature on / off during development (MCP)","Gherkin:
Feature: Record Publish Approval Feature Toggle

Scenario: Toggle Record Publish Approval feature during development
Given the user is on the settings page
When the user sees the setting ""Databases - Record Publish Approval Rewrite POC (development use only)""
And renames it to ""Approvals - Record Publish Approval Rewrite (development use only)""
Then the setting should be updated successfully

Python:
from behave import given, when, then

@given('the user is on the settings page')
def step_impl(context):
    pass

@when('the user sees the setting ""Databases - Record Publish Approval Rewrite POC (development use only)""')
def step_impl(context):
    pass

@when('renames it to ""Approvals - Record Publish Approval Rewrite (development use only)""')
def step_impl(context):
    pass

@then('the setting should be updated successfully')
def step_impl(context):
    pass"
452,As a user I want to see 'Review Request' bulk action in action dropdown in footer,"Gherkin:
Feature: Bulk Action Footer

Scenario: Display 'Review Request' bulk action in footer
Given the user is on the items page
When the user selects one item's checkbox
Then the Bulk Action footer bar should display with 'Review Request' option

Python:
from behave import given, when, then

@given('the user is on the items page')
def step_impl(context):
    pass

@when('the user selects one item\'s checkbox')
def step_impl(context):
    pass

@then('the Bulk Action footer bar should display with \'Review Request\' option')
def step_impl(context):
    pass"
47,"As a User, I want to see Block ""ratio"" simply changed to ""width""","Gherkin:
Feature: Block Configuration

Scenario: Change Block ""Ratio"" to ""Width"" in Side Panel
Given the user is viewing the Side Panel
When the user sees the Block's configuration
Then the title should be ""Width""
And the description label should be ""BLOCK RATIO"" between the ""Width"" title and the slider

Python:
from behave import given, when, then

@given('the user is viewing the Side Panel')
def step_impl(context):
    pass

@when('the user sees the Block\'s configuration')
def step_impl(context):
    pass

@then('the title should be ""Width""')
def step_impl(context):
    pass

@then('the description label should be ""BLOCK RATIO"" between the ""Width"" title and the slider')
def step_impl(context):
    pass"
239,As a user I can Bulk Submit (updates from Grouped work),"Gherkin:
Feature: Bulk Submit

Scenario: Successful bulk submit with grouped work
Given the user is on the Grouped Review page
When the user hovers over the ""Submit & Continue"" button
Then the tooltip text should be displayed
When the user clicks the ""Submit & Continue"" button
Then a snackbar should appear confirming submission
And the item should be updated in the list
When the user completes a staged request multiple times
Then the stage should proceed until completed
When the user completes the last stage
Then the Complete Stage should work
When the user saves a staged request with mixed current stage
Then the request should be saved successfully

Python:
from behave import given, when, then

@given('the user is on the Grouped Review page')
def step_impl(context):
    pass

@when('the user hovers over the ""Submit & Continue"" button')
def step_impl(context):
    pass

@then('the tooltip text should be displayed')
def step_impl(context):
    pass

@when('the user clicks the ""Submit & Continue"" button')
def step_impl(context):
    pass

@then('a snackbar should appear confirming submission')
def step_impl(context):
    pass

@then('the item should be updated in the list')
def step_impl(context):
    pass

@when('the user completes a staged request multiple times')
def step_impl(context):
    pass

@then('the stage should proceed until completed')
def step_impl(context):
    pass

@when('the user completes the last stage')
def step_impl(context):
    pass

@then('the Complete Stage should work')
def step_impl(context):
    pass

@when('the user saves a staged request with mixed current stage')
def step_impl(context):
    pass

@then('the request should be saved successfully')
def step_impl(context):
    pass"
392,"[QW 3/5] Requester Re-assign: Load users (user list, load all users) from workflow config - (v2 component approach)","Gherkin:
Feature: Requester Re-assign

Scenario: Load users excluding V2 Approval List
Given the user is on the re-assign page
When the user loads the user list from the workflow config
Then the list should exclude users from the V2 Approval List
And only Workflow or Main Admins can be assigned requests

Python:
from behave import given, when, then

@given('the user is on the re-assign page')
def step_impl(context):
    pass

@when('the user loads the user list from the workflow config')
def step_impl(context):
    pass

@then('the list should exclude users from the V2 Approval List')
def step_impl(context):
    pass

@then('only Workflow or Main Admins can be assigned requests')
def step_impl(context):
    pass"
353,"PB - As a User, I want to see a new landing page","Gherkin:
Feature: Landing Page

Scenario: View new landing page with empty sections
Given the user is on the new landing page
Then the page should display empty sections with no blocks

Python:
from behave import given, then

@given('the user is on the new landing page')
def step_impl(context):
    pass

@then('the page should display empty sections with no blocks')
def step_impl(context):
    pass"
342,"BP - (Misc) As a User, I want to see the Page Tree remain the same while switching Pages from Nav Panel","Gherkin:
Feature: Page Tree Consistency

Scenario: Page Tree remains the same while switching pages
Given the user is viewing or editing a page with an expanded Page Tree
When the user switches to another page from the Nav Panel
Then the Page Tree should remain the same

Python:
from behave import given, when, then

@given('the user is viewing or editing a page with an expanded Page Tree')
def step_impl(context):
    pass

@when('the user switches to another page from the Nav Panel')
def step_impl(context):
    pass

@then('the Page Tree should remain the same')
def step_impl(context):
    pass"
278,"As a user, I want to see the seq ID of the record in the header","Gherkin:
Feature: Display Sequence ID

Scenario: View and copy sequence ID in the header
Given the user is on the record page
When the sequence ID is displayed in a Chip component
Then the sequence ID should be truncated with a tooltip to display the full value
And a copy icon should be present to copy the sequence ID

Python:
from behave import given, when, then

@given('the user is on the record page')
def step_impl(context):
    pass

@when('the sequence ID is displayed in a Chip component')
def step_impl(context):
    pass

@then('the sequence ID should be truncated with a tooltip to display the full value')
def step_impl(context):
    pass

@then('a copy icon should be present to copy the sequence ID')
def step_impl(context):
    pass"
291,"PB - As a User, I want to assign / re-assign an existing parent / standalone page to an existing Page Category","Gherkin:
Feature: Page Category Assignment

Scenario: Assign a standalone page to a Page Category
Given the user is on the page management interface
When the user selects a standalone page
And clicks the ""Assign Page Category"" button
And chooses an existing Page Category ""News""
Then the standalone page should be assigned to the ""News"" category

Scenario: Re-assign a parent page with sub-pages to a different Page Category
Given the user is on the page management interface
When the user selects a parent page with sub-pages
And clicks the ""Assign Page Category"" button
And chooses a different Page Category ""Blog""
Then the parent page and its sub-pages should be assigned to the ""Blog"" category

Python:
from behave import given, when, then

@given('the user is on the page management interface')
def step_impl(context):
    pass

@when('the user selects a standalone page')
def step_impl(context):
    pass

@when('clicks the ""Assign Page Category"" button')
def step_impl(context):
    pass

@when('chooses an existing Page Category ""{category}""')
def step_impl(context, category):
    pass

@then('the standalone page should be assigned to the ""{category}"" category')
def step_impl(context, category):
    pass

@when('the user selects a parent page with sub-pages')
def step_impl(context):
    pass

@when('chooses a different Page Category ""{category}""')
def step_impl(context, category):
    pass

@then('the parent page and its sub-pages should be assigned to the ""{category}"" category')
def step_impl(context, category):
    pass"
318,"[Ask AI Alpha] As a Main Admin user, only I and other Main Admins can use 'Ask AI' in Alpha phase","Gherkin:
Feature: AI Assist Access Control

Scenario: Main Admin can see AI Assist button
Given the user is a Main Admin
When the user is on the dashboard
Then the user should see the ""AI Assist"" button

Scenario: Non-Main Admin cannot see AI Assist button
Given the user is not a Main Admin
When the user is on the dashboard
Then the user should not see the ""AI Assist"" button

Scenario: Main Admin emulating non-Main Admin cannot see AI Assist button
Given the user is a Main Admin emulating a non-Main Admin
When the user is on the dashboard
Then the user should not see the ""AI Assist"" button

Python:
from behave import given, when, then

@given('the user is a Main Admin')
def step_impl(context):
    pass

@given('the user is not a Main Admin')
def step_impl(context):
    pass

@given('the user is a Main Admin emulating a non-Main Admin')
def step_impl(context):
    pass

@when('the user is on the dashboard')
def step_impl(context):
    pass

@then('the user should see the ""AI Assist"" button')
def step_impl(context):
    pass

@then('the user should not see the ""AI Assist"" button')
def step_impl(context):
    pass"
305,"PB - As a User, I want to configure both Block and Button Widget properties","Gherkin:
Feature: Widget Configuration

Scenario: Configure Button Widget properties
Given the user is on the widget configuration page
When the user selects the ""Button"" widget
And enters ""Submit"" as the Button Text
And enters ""http://example.com"" as the Button Link
Then the Button widget should be configured with the specified properties

Python:
from behave import given, when, then

@given('the user is on the widget configuration page')
def step_impl(context):
    pass

@when('the user selects the ""{widget_type}"" widget')
def step_impl(context, widget_type):
    pass

@when('enters ""{button_text}"" as the Button Text')
def step_impl(context, button_text):
    pass

@when('enters ""{button_link}"" as the Button Link')
def step_impl(context, button_link):
    pass

@then('the Button widget should be configured with the specified properties')
def step_impl(context):
    pass"
269,"PB - As a User, I want to move Widgets across Blocks","Gherkin:
Feature: Reorder Widgets

Scenario: Reorder widget across blocks in the same section
Given the user is viewing a section with multiple blocks
And a widget is added to a block
When the user clicks and holds the reorder icon on the widget
And drags it to an empty target block in the same section
Then the widget should be moved to the target block

Scenario: Reorder widget across blocks to a different section
Given the user is viewing multiple sections with blocks
And a widget is added to a block in one section
When the user clicks and holds the reorder icon on the widget
And drags it to an empty target block in a different section
Then the widget should be moved to the target block

Scenario: Visual feedback while dragging widget
Given the user is dragging a widget across blocks
When the widget is being dragged
Then selecting and hovering effects should be visible

Python:
from behave import given, when, then

@given('the user is viewing a section with multiple blocks')
def step_impl(context):
    pass

@given('a widget is added to a block')
def step_impl(context):
    pass

@when('the user clicks and holds the reorder icon on the widget')
def step_impl(context):
    pass

@when('drags it to an empty target block in the same section')
def step_impl(context):
    pass

@then('the widget should be moved to the target block')
def step_impl(context):
    pass

@given('the user is viewing multiple sections with blocks')
def step_impl(context):
    pass

@given('a widget is added to a block in one section')
def step_impl(context):
    pass

@when('drags it to an empty target block in a different section')
def step_impl(context):
    pass

@given('the user is dragging a widget across blocks')
def step_impl(context):
    pass

@when('the widget is being dragged')
def step_impl(context):
    pass

@then('selecting and hovering effects should be visible')
def step_impl(context):
    pass"
70,"As a User, I want UI Button / Action on Template Resource in Info Preview to Create Job, which opens in Editor","Gherkin:
Feature: Create Job from Template

Scenario: Create Job action on Template Resource
Given the user is on the Info Preview page with permission to create jobs
And the template is created by img.ly+IB
When the user clicks the ""Create Job"" button
Then the template should open as a job in the editor

Python:
from behave import given, when, then

@given('the user is on the Info Preview page with permission to create jobs')
def step_impl(context):
    pass

@given('the template is created by img.ly+IB')
def step_impl(context):
    pass

@when('the user clicks the ""Create Job"" button')
def step_impl(context):
    pass

@then('the template should open as a job in the editor')
def step_impl(context):
    pass"
456,"As a user I only see enabled checkboxes for relevant items (disable for records, and for relevant users Reviewers/Admins)","Gherkin:
Feature: Checkbox Enablement

Scenario: Display enabled checkboxes for relevant items
Given the new column is displayed
When no items are selected
Then checkboxes should be enabled for ""Pending Record File Approval"" requests
And checkboxes should be enabled for ""Pending Resource Feedback Approval"" requests

Python:
from behave import given, when, then

@given('the new column is displayed')
def step_impl(context):
    pass

@when('no items are selected')
def step_impl(context):
    pass

@then('checkboxes should be enabled for ""Pending Record File Approval"" requests')
def step_impl(context):
    pass

@then('checkboxes should be enabled for ""Pending Resource Feedback Approval"" requests')
def step_impl(context):
    pass"
466,"As a user in single view when I click previous/next, or Save & Next,  this takes into account my Search/Filtered results","Gherkin:
Feature: Navigation through filtered results

Scenario: Navigate through filtered results using Previous/Next
Given the user is viewing a single item from filtered results
When the user clicks ""Next""
Then the next item in the filtered results should be displayed

Scenario: Navigate through filtered results using Save & Next
Given the user is viewing a single item from filtered results
When the user clicks ""Save & Next""
Then the next item in the filtered results should be displayed

Scenario: Change search to see more items
Given the user is viewing a single item from filtered results
When the user changes the search criteria
Then the filtered results should update accordingly

Python:
from behave import given, when, then

@given('the user is viewing a single item from filtered results')
def step_impl(context):
    pass

@when('the user clicks ""Next""')
def step_impl(context):
    pass

@then('the next item in the filtered results should be displayed')
def step_impl(context):
    pass

@when('the user clicks ""Save & Next""')
def step_impl(context):
    pass

@when('the user changes the search criteria')
def step_impl(context):
    pass

@then('the filtered results should update accordingly')
def step_impl(context):
    pass"
155,"As a User, I want Markup Page begins the session once the first activity on Updates to Comment Status, Edited Comments, Deleted Comments, or New Revisions gets sent to backend","Gherkin:
Feature: Markup Page Session Start

Scenario: Start session on new action
Given the user is on the Markup Page
When an update to comment status is sent to the backend
Then the session should start for the user

Scenario: Start session on edited comment
Given the user is on the Markup Page
When an edited comment is sent to the backend
Then the session should start for the user

Scenario: Start session on deleted comment
Given the user is on the Markup Page
When a deleted comment is sent to the backend
Then the session should start for the user

Python:
from behave import given, when, then

@given('the user is on the Markup Page')
def step_impl(context):
    pass

@when('an update to comment status is sent to the backend')
def step_impl(context):
    pass

@when('an edited comment is sent to the backend')
def step_impl(context):
    pass

@when('a deleted comment is sent to the backend')
def step_impl(context):
    pass

@then('the session should start for the user')
def step_impl(context):
    pass"
