ID,User Story,Output
130,"As a User, I want empty stages shouldn't be hidden","Gherkin:
Feature: Display of Empty Stages

  Scenario: Ensure empty stages are not hidden
    Given a user is on a page with multiple stages
    And one of the stages is empty
    When the page is rendered
    Then the empty stage should be visible
    And the empty page should be hidden

Python:
from behave import given, when, then

@given('a user is on a page with multiple stages')
def step_given_user_on_page_with_stages(context):
    pass

@given('one of the stages is empty')
def step_given_stage_is_empty(context):
    pass

@when('the page is rendered')
def step_when_page_is_rendered(context):
    pass

@then('the empty stage should be visible')
def step_then_empty_stage_visible(context):
    pass

@then('the empty page should be hidden')
def step_then_empty_page_hidden(context):
    pass"
131,"As a User, I can add and submit a server","Gherkin:
Feature: Add and submit a server

  Scenario: User adds and submits a server with valid details
    Given I am on the Main Details Page
    When I enter ""123 Main St"" as the address
    And I enter ""This is a test server description"" as the description
    And I submit the server details
    Then I should see a confirmation message

Python:
from behave import given, when, then

@given('I am on the Main Details Page')
def step_given_on_main_details_page(context):
    pass

@when('I enter ""{address}"" as the address')
def step_when_enter_address(context, address):
    pass

@when('I enter ""{description}"" as the description')
def step_when_enter_description(context, description):
    pass

@when('I submit the server details')
def step_when_submit_server_details(context):
    pass

@then('I should see a confirmation message')
def step_then_see_confirmation_message(context):
    pass"
132,"As a User, I can click Add from Servers Page and I am taken to Servers Create page","Gherkin:
Feature: Navigate to Servers Create Page

  Scenario: User clicks Add button on Servers Page
    Given the user is on the Servers Page
    When the user clicks the Add button
    Then the user is taken to the Servers Create page

Python:
from behave import given, when, then

@given('the user is on the Servers Page')
def step_given_user_on_servers_page(context):
    context.browser.get('http://example.com/servers')

@when('the user clicks the Add button')
def step_when_user_clicks_add_button(context):
    add_button = context.browser.find_element_by_id('add-button')
    add_button.click()

@then('the user is taken to the Servers Create page')
def step_then_user_on_servers_create_page(context):
    assert context.browser.current_url == 'http://example.com/servers/create'"
133,"As a User, I want to add Side Navigation menu back for non-staged databases so its clearer how to get to the next page","Gherkin:
Feature: Display Side Navigation Menu for Non-Staged Databases

  Scenario: Display side navigation menu for non-staged and public record
    Given a non-staged and public record is being created
    When the user accesses the create record page
    Then the side navigation menu should be displayed

Python:
from behave import given, when, then

@given('a non-staged and public record is being created')
def step_given_non_staged_public_record(context):
    context.record = {'staged': False, 'public': True}

@when('the user accesses the create record page')
def step_when_user_accesses_create_record_page(context):
    context.page_accessed = True

@then('the side navigation menu should be displayed')
def step_then_side_navigation_menu_displayed(context):
    assert context.record['staged'] == False
    assert context.record['public'] == True
    assert context.page_accessed == True
    context.side_navigation_displayed = True
    assert context.side_navigation_displayed == True"
134,"As a User, I want to make the verification code in the email bigger & bolder to stand out more","Gherkin:
Feature: Email Verification Code Display

  Scenario: User sees the verification code in email as bigger and bolder
    Given the user receives a verification email
    When the user opens the email
    Then the verification code is displayed bigger and bolder

Python:
from behave import given, when, then

@given('the user receives a verification email')
def step_given_user_receives_verification_email(context):
    pass

@when('the user opens the email')
def step_when_user_opens_email(context):
    pass

@then('the verification code is displayed bigger and bolder')
def step_then_verification_code_displayed_bigger_bolder(context):
    pass"
135,"As a User, I want to add ""Maximum number of files"" to the empty Multi Upload Field so users are aware of limits before uploading","Gherkin:
Feature: Display maximum file limit in multi upload field

  Scenario: User sees maximum file limit in empty multi upload field
    Given the user is on the create/update page with a multi upload field
    When the maximum file limit is set to ""5""
    Then the multi upload field displays ""Maximum number of files: 5""

Python:
from behave import given, when, then

@given('the user is on the create/update page with a multi upload field')
def step_given_user_on_create_update_page(context):
    # Code to navigate to the create/update page
    pass

@when('the maximum file limit is set to ""{limit}""')
def step_when_maximum_file_limit_is_set(context, limit):
    # Code to set the maximum file limit
    context.max_file_limit = limit

@then('the multi upload field displays ""Maximum number of files: {limit}""')
def step_then_multi_upload_field_displays_limit(context, limit):
    # Code to verify the multi upload field displays the correct limit
    assert context.max_file_limit == limit"
136,"As a User, I want to open current location for single / same folder Move","Gherkin:
Feature: Open current location for single/same folder move

  Scenario: User moves a single resource with permission
    Given the user has permission to access the current folder
    When the user moves a single resource
    Then the current location is opened in the V3 folder tree branch

Python:
from behave import given, when, then

@given('the user has permission to access the current folder')
def step_given_user_has_permission(context):
    # Code to ensure user has permission to access the current folder
    pass

@when('the user moves a single resource')
def step_when_user_moves_single_resource(context):
    # Code to simulate moving a single resource
    pass

@then('the current location is opened in the V3 folder tree branch')
def step_then_current_location_opened(context):
    # Code to verify the current location is opened in the V3 folder tree branch
    pass"
137,"As a User, I want to change background color for public record auth pages","Gherkin:
Feature: Change background color for public record auth pages

  Scenario: User changes background color for email auth screens
    Given the user is on the email authentication page
    When the user views the background color
    Then the background color should be ""#F7F7F7""

Python:
from behave import given, when, then

@given('the user is on the email authentication page')
def step_given_user_on_email_auth_page(context):
    # Code to navigate to the email authentication page
    pass

@when('the user views the background color')
def step_when_user_views_background_color(context):
    # Code to check the background color
    pass

@then('the background color should be ""#F7F7F7""')
def step_then_background_color_should_be(context):
    # Code to assert the background color is ""#F7F7F7""
    pass"
138,"As a User, I want to support generate & keep session for the other four settings","Gherkin:
Feature: Session Management on Markup Page

  Scenario: Start session on new action
    Given a user is on the Markup Page
    When the user updates a comment status
    Then a new session is started for the user

Python:
from behave import given, when, then

@given('a user is on the Markup Page')
def step_given_user_on_markup_page(context):
    context.user_on_markup_page = True

@when('the user updates a comment status')
def step_when_user_updates_comment_status(context):
    context.comment_status_updated = True

@then('a new session is started for the user')
def step_then_new_session_started(context):
    assert context.user_on_markup_page
    assert context.comment_status_updated
    context.session_started = True"
139,"As a User, I want Guest Upload (MVP) Record File Multi Upload Limit Update to 1000","Gherkin:
Feature: Guest Upload Multi Upload Limit

  Scenario: User sets a custom max upload limit within the allowed range
    Given the multi upload field is available
    When the user sets the max upload limit to 500
    Then the max upload limit should be set to 500

Python:
from behave import given, when, then

@given('the multi upload field is available')
def step_given_multi_upload_field_available(context):
    context.multi_upload_field = {'max_limit': 1000, 'default_limit': 50}

@when('the user sets the max upload limit to 500')
def step_when_user_sets_max_upload_limit(context):
    context.user_set_limit = 500

@then('the max upload limit should be set to 500')
def step_then_max_upload_limit_set(context):
    assert context.user_set_limit == 500
    assert 1 <= context.user_set_limit <= context.multi_upload_field['max_limit']"
140,"As a User, I want to change ""Show All"" to ""Show More"" logic","Gherkin:
Feature: Change ""Show All"" to ""Show More"" logic

  Scenario: Display ""Show More"" when over 50 files exist
    Given there are more than 50 files available
    When the user views the file list
    Then the button should display ""Show More""
    And a maximum of 50 files should be displayed
    And additional files should be accessible via scroll

Python:
from behave import given, when, then

@given('there are more than 50 files available')
def step_given_more_than_50_files(context):
    context.file_count = 60

@when('the user views the file list')
def step_when_user_views_file_list(context):
    context.button_label = ""Show More"" if context.file_count > 50 else ""Show All""
    context.displayed_files = min(context.file_count, 50)

@then('the button should display ""Show More""')
def step_then_button_displays_show_more(context):
    assert context.button_label == ""Show More""

@then('a maximum of 50 files should be displayed')
def step_then_max_50_files_displayed(context):
    assert context.displayed_files == 50

@then('additional files should be accessible via scroll')
def step_then_additional_files_accessible_via_scroll(context):
    assert context.file_count > 50 and context.displayed_files == 50"
141,"As a User, I want Surface Question/Answer/Rating back end data in weekly report / script","Gherkin:
Feature: Generate weekly asset intelligence report

  Scenario: Generate and update the weekly asset intelligence report
    Given the weekly closed captions activation report is available
    When the report is updated to weekly asset intelligence report
    Then the report does not include Dev Server entries

Python:
from behave import given, when, then

@given('the weekly closed captions activation report is available')
def step_given_report_available(context):
    context.report = ""closed_captions_activation_report""

@when('the report is updated to weekly asset intelligence report')
def step_when_report_updated(context):
    context.report = ""weekly_asset_intelligence_report""

@then('the report does not include Dev Server entries')
def step_then_no_dev_server_entries(context):
    dev_servers = [""dcfprod"", ""rtsprod"", ""dev018"", ""dev015"", ""dpctest"", ""dcftest"", ""dev016"", ""dev003"", ""dev027"", ""dev026"", ""rtstest"", ""macsprod""]
    for server in dev_servers:
        assert server not in context.report"
142,"As a User, I want to add Public User email address into Creator field for relevant alerts","Gherkin:
Feature: Append Public User Email to Creator Field in Alerts

  Scenario: Append email address for public user in Created By field
    Given a database alert with a Created By field
    And the record was created by a public user with email ""user@example.com""
    When the alert is generated
    Then the Created By field should display ""Public Access <user@example.com>""

Python:
from behave import given, when, then

@given('a database alert with a Created By field')
def step_given_database_alert_with_created_by_field(context):
    context.alert = {'Created By': 'Public Access'}

@given('the record was created by a public user with email ""{email}""')
def step_given_record_created_by_public_user(context, email):
    context.public_user_email = email

@when('the alert is generated')
def step_when_alert_is_generated(context):
    context.alert['Created By'] += f"" <{context.public_user_email}>""

@then('the Created By field should display ""Public Access <{email}>""')
def step_then_created_by_field_should_display(context, email):
    expected_display = f""Public Access <{email}>""
    assert context.alert['Created By'] == expected_display, f""Expected {expected_display} but got {context.alert['Created By']}"""
143,"As a User, I want to hide Left Menu (to hide Future Stage details) for Public Users in updated UI in Create Record","Gherkin:
Feature: Hide Left Menu for Public Users in Create Record

  Scenario: Hide Left Menu when UI Uplift is enabled for Public Users
    Given the ""Databases - Briefs UI Uplift Phase 1"" is enabled in MCP
    And I am a Public User
    When I navigate to Create for Staged Databases
    Then I should not see the left menu

Python:
from behave import given, when, then

@given('the ""{feature}"" is enabled in MCP')
def step_given_feature_enabled(context, feature):
    # Code to ensure the feature is enabled in MCP
    pass

@given('I am a Public User')
def step_given_public_user(context):
    # Code to set the user as a Public User
    pass

@when('I navigate to Create for Staged Databases')
def step_when_navigate_create_staged_databases(context):
    # Code to navigate to Create for Staged Databases
    pass

@then('I should not see the left menu')
def step_then_should_not_see_left_menu(context):
    # Code to verify the left menu is not visible
    pass"
144,"As a user, I want to set a Custom limit to number of files allowed within a Multiple Upload Field - Updated handling for existing files that exceed new limit","Gherkin:
Feature: Set custom limit for multiple upload field

  Scenario: User sets a new custom limit and tries to add more files
    Given an existing record with 5 files in the upload field
    And the current max limit is 5 files
    When the user sets a new max limit to 3 files
    And the user edits the record to add 1 more file
    Then the system should prevent adding the file and show a limit exceeded message

Python:
from behave import given, when, then

@given('an existing record with 5 files in the upload field')
def step_given_existing_record_with_files(context):
    context.record_files = 5

@given('the current max limit is 5 files')
def step_given_current_max_limit(context):
    context.current_max_limit = 5

@when('the user sets a new max limit to 3 files')
def step_when_user_sets_new_max_limit(context):
    context.new_max_limit = 3

@when('the user edits the record to add 1 more file')
def step_when_user_edits_record_to_add_file(context):
    context.files_to_add = 1

@then('the system should prevent adding the file and show a limit exceeded message')
def step_then_system_prevents_adding_file(context):
    assert context.record_files + context.files_to_add > context.new_max_limit
    context.message = ""Limit exceeded""
    assert context.message == ""Limit exceeded"""
145,"As a user, I want to be able to be able to go the next record and previous record while in the record page","Gherkin:
Feature: Navigate through records

  Scenario: User navigates to the next and previous records
    Given the user is on a record page that is not the first or last in the list
    When the user hovers over the navigation area
    Then the next button is visible
    And the previous button is visible

Python:
from behave import given, when, then

@given('the user is on a record page that is not the first or last in the list')
def step_given_user_on_record_page(context):
    # Code to ensure the user is on a record page that is neither the first nor the last
    pass

@when('the user hovers over the navigation area')
def step_when_user_hovers_navigation(context):
    # Code to simulate hovering over the navigation area
    pass

@then('the next button is visible')
def step_then_next_button_visible(context):
    # Code to verify the next button is visible
    pass

@then('the previous button is visible')
def step_then_previous_button_visible(context):
    # Code to verify the previous button is visible
    pass"
146,"As a User, I want MCP Setting for V3 Move","Gherkin:
Feature: MCP Setting for V3 Move

  Scenario: Enable the new V3 Move Resource setting
    Given I am on the MCP Platform Settings page
    And I see the ""Development Use Only"" section
    When I enable the ""Resources - Move Resource (V3)"" setting
    Then the setting should be enabled
    And it should be tied to development tickets

Python:
from behave import given, when, then

@given('I am on the MCP Platform Settings page')
def step_impl(context):
    pass

@given('I see the ""Development Use Only"" section')
def step_impl(context):
    pass

@when('I enable the ""Resources - Move Resource (V3)"" setting')
def step_impl(context):
    pass

@then('the setting should be enabled')
def step_impl(context):
    pass

@then('it should be tied to development tickets')
def step_impl(context):
    pass"
147,"As a user, I want to be able to see the workflow history of a record if there is one","Gherkin:
Feature: View Workflow History

  Scenario: User views workflow history of a record
    Given a record with workflow history is displayed
    When the user clicks the workflow history button in the footer of the side navigation panel
    Then the workflow history table is shown

Python:
from behave import given, when, then

@given('a record with workflow history is displayed')
def step_given_record_with_workflow_history(context):
    context.record = get_record_with_workflow_history()
    assert context.record.has_workflow_history()

@when('the user clicks the workflow history button in the footer of the side navigation panel')
def step_when_user_clicks_workflow_history_button(context):
    context.workflow_history_button = find_workflow_history_button(context.record)
    context.workflow_history_button.click()

@then('the workflow history table is shown')
def step_then_workflow_history_table_is_shown(context):
    workflow_history_table = find_workflow_history_table(context.record)
    assert workflow_history_table.is_displayed()"
148,"As a User, I want new Auth Screens + Success Page - Add in Menu / Login Bar","Gherkin:
Feature: Display Auth Screens with Logo

  Scenario: User views the Auth Screen with Logo
    Given the user navigates to the Auth Screen
    When the Auth Screen is displayed
    Then the logo is visible
    And the login and nav menu are not visible

Python:
from behave import given, when, then

@given('the user navigates to the Auth Screen')
def step_given_user_navigates_to_auth_screen(context):
    context.browser.get('http://example.com/auth')

@when('the Auth Screen is displayed')
def step_when_auth_screen_is_displayed(context):
    assert context.browser.title == 'Auth Screen'

@then('the logo is visible')
def step_then_logo_is_visible(context):
    logo = context.browser.find_element_by_id('logo')
    assert logo.is_displayed()

@then('the login and nav menu are not visible')
def step_then_login_nav_menu_not_visible(context):
    login_menu = context.browser.find_elements_by_id('login-menu')
    nav_menu = context.browser.find_elements_by_id('nav-menu')
    assert not login_menu and not nav_menu"
149,"As a User, I want to  end my Session automatically when I leave the page by default","Gherkin:
Feature: Automatic Session Termination

  Scenario: End session automatically when user leaves the page
    Given the user is on the page with a markup overlay
    When the user closes the markup overlay
    Then the session should end automatically

Python:
from behave import given, when, then

@given('the user is on the page with a markup overlay')
def step_given_user_on_page_with_markup_overlay(context):
    context.user_on_page = True

@when('the user closes the markup overlay')
def step_when_user_closes_markup_overlay(context):
    context.overlay_closed = True

@then('the session should end automatically')
def step_then_session_should_end_automatically(context):
    assert context.overlay_closed is True
    context.session_ended = True"
150,"As a User, For ""Ask AI Beta"" project I want Beta icon","Gherkin:
Feature: Display Beta Icon in Ask AI Side Panel

  Scenario: User sees Beta icon in Ask AI side panel
    Given the user opens the Ask AI side panel
    When the side panel is displayed
    Then the user should see the Beta icon next to the panel name and help tooltip

Python:
from behave import given, when, then

@given('the user opens the Ask AI side panel')
def step_given_user_opens_side_panel(context):
    context.side_panel.open()

@when('the side panel is displayed')
def step_when_side_panel_displayed(context):
    assert context.side_panel.is_displayed()

@then('the user should see the Beta icon next to the panel name and help tooltip')
def step_then_user_sees_beta_icon(context):
    assert context.side_panel.has_beta_icon()"
151,"As a User, we expect to see updated email template for Session Based Digest Email once Session is completed","Gherkin:
Feature: Session Based Digest Email Template

  Scenario: User views updated email template after session completion
    Given a session has been completed
    When the user views the Session Based Digest Email
    Then the email should display the updated summary as per design
    And the email should display the session start and end time as per design

Python:
from behave import given, when, then

@given('a session has been completed')
def step_given_session_completed(context):
    pass

@when('the user views the Session Based Digest Email')
def step_when_user_views_email(context):
    pass

@then('the email should display the updated summary as per design')
def step_then_display_updated_summary(context):
    pass

@then('the email should display the session start and end time as per design')
def step_then_display_session_times(context):
    pass"
152,"As a User, I want to click a button on the Markup screen to manually end my Session","Gherkin:
Feature: End Session Button on Markup Screen

  Scenario: User manually ends session by clicking the button
    Given the user is on the Markup screen
    And the Markup Comment Panel is visible
    When the user clicks the ""End Session"" button under the Heading
    Then the ""End Session"" button disappears
    And the session end message disappears

Python:
from behave import given, when, then

@given('the user is on the Markup screen')
def step_given_user_on_markup_screen(context):
    pass

@given('the Markup Comment Panel is visible')
def step_given_markup_comment_panel_visible(context):
    pass

@when('the user clicks the ""End Session"" button under the Heading')
def step_when_user_clicks_end_session_button(context):
    pass

@then('the ""End Session"" button disappears')
def step_then_end_session_button_disappears(context):
    pass

@then('the session end message disappears')
def step_then_session_end_message_disappears(context):
    pass"
153,"As a User, I want to  end my Session automatically when I leave the page by default","Gherkin:
Feature: Automatic Session Termination

  Scenario: End session automatically when user leaves the page
    Given the user is on the page with a markup overlay
    When the user closes the markup overlay
    Then the session should end automatically

Python:
from behave import given, when, then

@given('the user is on the page with a markup overlay')
def step_given_user_on_page_with_markup_overlay(context):
    context.page.load_with_markup_overlay()

@when('the user closes the markup overlay')
def step_when_user_closes_markup_overlay(context):
    context.page.close_markup_overlay()

@then('the session should end automatically')
def step_then_session_should_end_automatically(context):
    assert context.session.is_ended()"
154,"As a User, I want Markup Page begins the session once the first activity on Mentions, New Comments, or New Replies gets sent to backend ","Gherkin:
Feature: Start session on Markup Page activity

  Scenario: Start session when a new activity is sent to the backend
    Given the user is on the Markup Page
    When the user sends a new mention to the backend
    Then the session should begin for the user

Python:
from behave import given, when, then

@given('the user is on the Markup Page')
def step_given_user_on_markup_page(context):
    context.user_on_markup_page = True

@when('the user sends a new mention to the backend')
def step_when_user_sends_mention(context):
    context.new_activity_sent = 'mention'

@then('the session should begin for the user')
def step_then_session_should_begin(context):
    assert context.user_on_markup_page is True
    assert context.new_activity_sent == 'mention'
    context.session_started = True"
155,"As a User, I want Markup Page begins the session once the first activity on Updates to Comment Status, Edited Comments, Deleted Comments, or New Revisions gets sent to backend","Gherkin:
Feature: Start session on Markup Page activity

  Scenario: Start session when a new action occurs on the Markup Page
    Given the user is on the Markup Page
    When the user performs an action like updating comment status
    Then the session should start for the user

Python:
from behave import given, when, then

@given('the user is on the Markup Page')
def step_given_user_on_markup_page(context):
    context.user_on_markup_page = True

@when('the user performs an action like updating comment status')
def step_when_user_performs_action(context):
    context.action_performed = 'update_comment_status'

@then('the session should start for the user')
def step_then_session_should_start(context):
    assert context.user_on_markup_page is True
    assert context.action_performed == 'update_comment_status'
    context.session_started = True
    assert context.session_started is True"
156,"As a User, I want to set up Session Based Digest Email in My Account Alerts (Markup) for Comment Status Updates, Edited Comments, Deleted Comments, and New Revisions","Gherkin:
Feature: Session Based Digest Email Setup for Comment Alerts

  Scenario: User sets up Session Based Digest Email for Comment Status Updates and Edited Comments
    Given the user is on the My Account Alerts Markup page
    When the user selects 'Session' from the Digest Frequency drop-down menu
    And the user enables alerts for Updates to Comment status
    And the user enables alerts for Edited Comments
    Then the Session Based Digest Email is set up successfully

Python:
from behave import given, when, then

@given('the user is on the My Account Alerts Markup page')
def step_given_user_on_alerts_markup_page(context):
    pass

@when(""the user selects 'Session' from the Digest Frequency drop-down menu"")
def step_when_user_selects_session(context):
    pass

@when('the user enables alerts for Updates to Comment status')
def step_when_user_enables_comment_status_updates(context):
    pass

@when('the user enables alerts for Edited Comments')
def step_when_user_enables_edited_comments(context):
    pass

@then('the Session Based Digest Email is set up successfully')
def step_then_digest_email_setup_successful(context):
    pass"
157,"As a User, I want to set up Session Based Digest Email in Admin Alerts (Markup) for Comment Status Updates, Edited Comments, Deleted Comments, and New Revisions","Gherkin:
Feature: Session Based Digest Email Setup for Admin Alerts

  Scenario: User sets up Session Based Digest Email for Comment Status Updates and Edited Comments
    Given the user is on the Admin Alerts Markup page
    When the user selects 'Session' from the Digest Frequency drop-down menu
    And the user enables alerts for Comment Status Updates
    And the user enables alerts for Edited Comments
    Then the Session Based Digest Email is configured successfully

Python:
from behave import given, when, then

@given('the user is on the Admin Alerts Markup page')
def step_given_user_on_admin_alerts_markup_page(context):
    pass

@when(""the user selects 'Session' from the Digest Frequency drop-down menu"")
def step_when_user_selects_session_from_digest_frequency(context):
    pass

@when('the user enables alerts for Comment Status Updates')
def step_when_user_enables_alerts_for_comment_status_updates(context):
    pass

@when('the user enables alerts for Edited Comments')
def step_when_user_enables_alerts_for_edited_comments(context):
    pass

@then('the Session Based Digest Email is configured successfully')
def step_then_session_based_digest_email_configured(context):
    pass"
158,"As a User, I want to set up Session Based Digest Email in My Account Alerts (Markup) for Mention & New Comment & New Reply","Gherkin:
Feature: Session Based Digest Email Setup

  Scenario: User sets up Session Based Digest Email for Alerts
    Given the user is on the My Account Alerts Markup page
    When the user selects Session, Hourly, Daily, and Weekly options for Mention, New Comment, and New Reply
    Then the Session option should be saved along with Hourly, Daily, and Weekly options

Python:
from behave import given, when, then

@given('the user is on the My Account Alerts Markup page')
def step_given_user_on_alerts_markup_page(context):
    # Code to navigate to the Alerts Markup page
    pass

@when('the user selects Session, Hourly, Daily, and Weekly options for Mention, New Comment, and New Reply')
def step_when_user_selects_options(context):
    # Code to select Session, Hourly, Daily, and Weekly options
    pass

@then('the Session option should be saved along with Hourly, Daily, and Weekly options')
def step_then_options_should_be_saved(context):
    # Code to verify that the options are saved
    pass"
159,"As a User, I want to set up Session Based Digest Email in Admin Alerts (Markup) for Mention & New Comment & New Reply","Gherkin:
Feature: Set up Session Based Digest Email in Admin Alerts

  Scenario: User sets up Session Based Digest Email for Mention and New Comment
    Given the user is on the Admin Alerts Markup page
    When the user selects 'Session' from the Digest Frequency drop-down for Mention
    And the user selects 'Session' from the Digest Frequency drop-down for New Comment
    Then the Session Based Digest Email is set up successfully for Mention and New Comment

Python:
from behave import given, when, then

@given('the user is on the Admin Alerts Markup page')
def step_given_user_on_admin_alerts_markup_page(context):
    pass

@when(""the user selects 'Session' from the Digest Frequency drop-down for Mention"")
def step_when_user_selects_session_for_mention(context):
    pass

@when(""the user selects 'Session' from the Digest Frequency drop-down for New Comment"")
def step_when_user_selects_session_for_new_comment(context):
    pass

@then('the Session Based Digest Email is set up successfully for Mention and New Comment')
def step_then_session_based_digest_email_set_up(context):
    pass"
160,"As a User, I want to have an Admin setting to enable that the Session can be manually ended","Gherkin:
Feature: Admin setting to manually end Session Based Digest

  Scenario: Enable manual end trigger for Session Based Digest
    Given the user is on the Admin settings page
    When the user enables the ""Session Based Digest"" setting
    Then the ""Session Based Digest"" setting should be enabled

Python:
from behave import given, when, then

@given('the user is on the Admin settings page')
def step_given_user_on_admin_settings_page(context):
    context.browser.get('http://example.com/admin/settings')

@when('the user enables the ""Session Based Digest"" setting')
def step_when_user_enables_session_based_digest(context):
    checkbox = context.browser.find_element_by_id('session_based_digest')
    if not checkbox.is_selected():
        checkbox.click()

@then('the ""Session Based Digest"" setting should be enabled')
def step_then_session_based_digest_should_be_enabled(context):
    checkbox = context.browser.find_element_by_id('session_based_digest')
    assert checkbox.is_selected()"
161,"As a User, I want to have an MCP setting for Session Based Digest under development-use only","Gherkin:
Feature: Manage MCP Setting for Session Based Digest

  Scenario: Enable Session Based Digest of Markup Comments
    Given the user is on the Development-use Only settings page
    When the user enables the ""Session Based Digest of Markup Comments"" setting
    Then the setting should be enabled successfully

Python:
from behave import given, when, then

@given('the user is on the Development-use Only settings page')
def step_given_user_on_settings_page(context):
    context.browser.visit('/settings/development-use-only')

@when('the user enables the ""Session Based Digest of Markup Comments"" setting')
def step_when_user_enables_setting(context):
    context.browser.find_by_id('session_based_digest').check()

@then('the setting should be enabled successfully')
def step_then_setting_enabled_successfully(context):
    assert context.browser.find_by_id('session_based_digest').checked"
162,"As a user, I want to see footer actions like cancel, save as draft, next and submit (Staged Database)","Gherkin:
Feature: Footer actions for staged database

  Scenario: Display footer actions when MCP is ON
    Given MCP is ON
    When I navigate to the staged database
    Then I should see footer actions: cancel, save as draft, next, and submit

Python:
from behave import given, when, then

@given('MCP is ON')
def step_given_mcp_is_on(context):
    context.mcp_status = 'ON'

@when('I navigate to the staged database')
def step_when_navigate_to_staged_database(context):
    context.page = 'staged_database'

@then('I should see footer actions: cancel, save as draft, next, and submit')
def step_then_see_footer_actions(context):
    assert context.page == 'staged_database'
    assert context.mcp_status == 'ON'
    context.footer_actions = ['cancel', 'save as draft', 'next', 'submit']
    assert all(action in context.footer_actions for action in ['cancel', 'save as draft', 'next', 'submit'])"
163,"As a User, I want to set Primary Font Size in Admin and reflect to page title font size in Page Nav (both left & right side)","Gherkin:
Feature: Set Primary Font Size in Admin and reflect on Page Nav

  Scenario: User sets Primary Font Size in Admin and it reflects on Page Nav
    Given I am on the Admin Template settings page
    When I set the Primary Font Size to ""16px""
    And I navigate to the Page Nav
    Then the page title font size on the left side should be ""16px""
    And the page title font size on the right side should be ""16px""

Python:
from behave import given, when, then

@given('I am on the Admin Template settings page')
def step_given_on_admin_template_settings_page(context):
    pass

@when('I set the Primary Font Size to ""{font_size}""')
def step_when_set_primary_font_size(context, font_size):
    pass

@when('I navigate to the Page Nav')
def step_when_navigate_to_page_nav(context):
    pass

@then('the page title font size on the left side should be ""{font_size}""')
def step_then_check_left_page_title_font_size(context, font_size):
    pass

@then('the page title font size on the right side should be ""{font_size}""')
def step_then_check_right_page_title_font_size(context, font_size):
    pass"
164,"As an internal User, I want to set Drag & Drop Page limit via Custom Page limit in MCP","Gherkin:
Feature: Set Drag & Drop Page Limit

  Scenario: Internal User sets a custom Drag & Drop Page limit in MCP
    Given I am an internal user on the MCP Restrictions tab
    When I remove the Drag & Drop limit
    Then I should be able to set a custom Drag & Drop Page limit

Python:
from behave import given, when, then

@given('I am an internal user on the MCP Restrictions tab')
def step_given_internal_user_on_mcp_restrictions_tab(context):
    pass

@when('I remove the Drag & Drop limit')
def step_when_remove_drag_drop_limit(context):
    pass

@then('I should be able to set a custom Drag & Drop Page limit')
def step_then_set_custom_drag_drop_page_limit(context):
    pass"
165,"As a User, I want Permission updates/options: allow all platform users to Ask AI from documents they can Preview (or above)","Gherkin:
Feature: Permission updates for AI document interaction

  Scenario: Allow all platform users to ask AI from documents they can preview
    Given the ""Enable vector search - text (V3) (development use only)"" setting is enabled
    And the ""Main Admin only (Beta)"" sub-setting is enabled
    And a user has permission to preview a document
    When the user attempts to ask AI from the document
    Then the user is allowed to ask AI from the document

Python:
from behave import given, when, then

@given('the ""Enable vector search - text (V3) (development use only)"" setting is enabled')
def step_impl_enable_vector_search(context):
    context.vector_search_enabled = True

@given('the ""Main Admin only (Beta)"" sub-setting is enabled')
def step_impl_main_admin_only(context):
    context.main_admin_only_enabled = True

@given('a user has permission to preview a document')
def step_impl_user_permission(context):
    context.user_can_preview = True

@when('the user attempts to ask AI from the document')
def step_impl_user_asks_ai(context):
    context.user_asks_ai = context.vector_search_enabled and context.main_admin_only_enabled and context.user_can_preview

@then('the user is allowed to ask AI from the document')
def step_impl_user_allowed(context):
    assert context.user_asks_ai is True"
166,"As a User, Ignore documents that are in Pending / Declined / Cancelled ","Gherkin:
Feature: Document Handling on Initial Upload

  Scenario: Ignore documents in Pending status on initial upload
    Given a document is uploaded with status ""Pending""
    When the document is sent for publish approval
    Then the document should not be vectorized
    And support to Ask AI should be dropped

Python:
from behave import given, when, then

@given('a document is uploaded with status ""{status}""')
def step_given_document_uploaded_with_status(context, status):
    context.document_status = status

@when('the document is sent for publish approval')
def step_when_document_sent_for_publish_approval(context):
    context.publish_approval_requested = True

@then('the document should not be vectorized')
def step_then_document_should_not_be_vectorized(context):
    assert context.document_status == ""Pending""
    assert not context.vectorized

@then('support to Ask AI should be dropped')
def step_then_support_to_ask_ai_should_be_dropped(context):
    assert context.document_status == ""Pending""
    assert not context.ask_ai_supported"
