ID,User Story,Output
275,"As a user, I want to be able to change the width of the form","Gherkin:
Feature: Form Width Adjustment

Scenario: Change form width using expand/collapse icon
Given the user is viewing a form
When the user clicks the expand/collapse icon
Then the width of the form should change
And the width of the footer should change
And the expand/collapse state should reset when the record is closed

Python:
from behave import given, when, then

@given('the user is viewing a form')
def step_impl(context):
    pass

@when('the user clicks the expand/collapse icon')
def step_impl(context):
    pass

@then('the width of the form should change')
def step_impl(context):
    pass

@then('the width of the footer should change')
def step_impl(context):
    pass

@then('the expand/collapse state should reset when the record is closed')
def step_impl(context):
    pass"
276,"As a user, I want to be able to close the record","Gherkin:
Feature: Close Record

Scenario: Close record with unsaved changes
Given the user is in Edit mode with unsaved changes
When the user clicks the ""X"" button on the header
Or clicks the ""Close"" button in the footer
Then a dialog should be displayed warning of unsaved changes

Python:
from behave import given, when, then

@given('the user is in Edit mode with unsaved changes')
def step_impl(context):
    pass

@when('the user clicks the ""X"" button on the header')
def step_impl(context):
    pass

@when('clicks the ""Close"" button in the footer')
def step_impl(context):
    pass

@then('a dialog should be displayed warning of unsaved changes')
def step_impl(context):
    pass"
277,"As a user, I want to be able to see the actions when in view and update mode","Gherkin:
Feature: View and Update Mode Actions

Scenario: Display actions in view and update mode
Given the user is in view mode
When the user switches to update mode
Then the actions should be visible in both view and update mode

Python:
from behave import given, when, then

@given('the user is in view mode')
def step_impl(context):
    pass

@when('the user switches to update mode')
def step_impl(context):
    pass

@then('the actions should be visible in both view and update mode')
def step_impl(context):
    pass"
278,"As a user, I want to see the seq ID of the record in the header","Gherkin:
Feature: Display Sequence ID

Scenario: View and copy sequence ID in the header
Given the user is on the record page
When the sequence ID is displayed in a Chip component
Then the sequence ID should be truncated with a tooltip to display the full value
And a copy icon should be present to copy the sequence ID

Python:
from behave import given, when, then

@given('the user is on the record page')
def step_impl(context):
    pass

@when('the sequence ID is displayed in a Chip component')
def step_impl(context):
    pass

@then('the sequence ID should be truncated with a tooltip to display the full value')
def step_impl(context):
    pass

@then('a copy icon should be present to copy the sequence ID')
def step_impl(context):
    pass"
279,"As a user, I want to see the status of the record in the header","Gherkin:
Feature: Record Status Display

Scenario: Display record status in the header
Given the user is viewing a record
When the record status is ""Draft""
Then the header should display ""Draft""

Scenario: Display archived record status in the header
Given the user is viewing a record
When the record status is ""Archived""
Then the header should display ""Archived""

Python:
from behave import given, when, then

@given('the user is viewing a record')
def step_impl(context):
    pass

@when('the record status is ""{status}""')
def step_impl(context, status):
    pass

@then('the header should display ""{status}""')
def step_impl(context, status):
    pass"
280,"As a user, I want to see the database name and record name in the header","Gherkin:
Feature: Display Header Information

Scenario: Display database and record name in the header
Given the user is on the page with the header
When the header is displayed
Then the header should show the clickable database name ""SampleDB""
And the header should show the record name ""Record123""
And the database name and record name should be truncated with a tooltip to display the full value

Python:
from behave import given, when, then

@given('the user is on the page with the header')
def step_impl(context):
    pass

@when('the header is displayed')
def step_impl(context):
    pass

@then('the header should show the clickable database name ""{database_name}""')
def step_impl(context, database_name):
    pass

@then('the header should show the record name ""{record_name}""')
def step_impl(context, record_name):
    pass

@then('the database name and record name should be truncated with a tooltip to display the full value')
def step_impl(context):
    pass"
281,"PB - As a User, I want the status of background Image added via Resource Lookup to be linked with Resource module","Gherkin:
Feature: Background Image Resource Linking

Scenario: Link background image status with Resource Module
Given the user has added a background image via Resource Lookup in Page Builder
When the image is set as a ""Page"" or ""Section"" background
Then the status of the background image should be linked with the derived Image resources in the Resource Module

Python:
from behave import given, when, then

@given('the user has added a background image via Resource Lookup in Page Builder')
def step_impl(context):
    pass

@when('the image is set as a ""{background_type}"" background')
def step_impl(context, background_type):
    pass

@then('the status of the background image should be linked with the derived Image resources in the Resource Module')
def step_impl(context):
    pass"
282,"PB - (Misc) As a User, I want to select and upload more file formats via Resource Lookup in Page Builder","Gherkin:
Feature: File Upload in Page Builder

Scenario: Upload file formats with default quality
Given the user is on the Resource Lookup page
When the user selects a file format to upload
Then the file should be uploaded with Good quality automatically

Python:
from behave import given, when, then

@given('the user is on the Resource Lookup page')
def step_impl(context):
    pass

@when('the user selects a file format to upload')
def step_impl(context):
    pass

@then('the file should be uploaded with Good quality automatically')
def step_impl(context):
    pass"
283,Guest Upload MVP: Add in new temporary MCP settings for this project,"Gherkin:
Feature: Guest Upload MVP

Scenario: Display new child settings when parent is enabled
Given the parent setting ""Database - Public Records & Uploads (development use only)"" is enabled
When the user accesses the settings page
Then the new child settings should be displayed

Python:
from behave import given, when, then

@given('the parent setting ""{parent_setting}"" is enabled')
def step_impl(context, parent_setting):
    pass

@when('the user accesses the settings page')
def step_impl(context):
    pass

@then('the new child settings should be displayed')
def step_impl(context):
    pass"
284,Guest Upload MVP: All Save/Submit buttons to say 'Submit' for Public User and redirect to success message,"Gherkin:
Feature: Guest Upload

Scenario: Submit button for public user
Given the public user is on the upload page
When the public user sees the button
Then the button should display ""Submit""
And clicking the button should redirect to a success message

Python:
from behave import given, when, then

@given('the public user is on the upload page')
def step_impl(context):
    pass

@when('the public user sees the button')
def step_impl(context):
    pass

@then('the button should display ""Submit""')
def step_impl(context):
    pass

@then('clicking the button should redirect to a success message')
def step_impl(context):
    pass"
285,"PB - (Misc UI) As a User, I want to have tooltips around Widgets after combining with Blocks","Gherkin:
Feature: Tooltip Display

Scenario: Display updated tooltips on Image Resizing
Given the user is on the Image Widget page
When the user hovers over the resize button
Then the tooltip should display ""Image Resizing""

Scenario: Display updated tooltips on Image Fit
Given the user is on the Image Widget page
When the user hovers over the fit button
Then the tooltip should display ""Image Fit""

Python:
from behave import given, when, then

@given('the user is on the Image Widget page')
def step_impl(context):
    pass

@when('the user hovers over the resize button')
def step_impl(context):
    pass

@then('the tooltip should display ""Image Resizing""')
def step_impl(context):
    pass

@when('the user hovers over the fit button')
def step_impl(context):
    pass

@then('the tooltip should display ""Image Fit""')
def step_impl(context):
    pass"
286,"PB - As a User, I want to edit (rename) an existing Page Category in Page Builder","Gherkin:
Feature: Edit Page Category

Scenario: Rename an existing Page Category
Given the user is on the Page Builder with an existing category
When the user clicks on the kebab button for the category
And selects ""Edit Page Category""
Then the ""Edit Page Category"" pop-up should appear
And an info message ""Rename Page Category."" should be displayed

Python:
from behave import given, when, then

@given('the user is on the Page Builder with an existing category')
def step_impl(context):
    pass

@when('the user clicks on the kebab button for the category')
def step_impl(context):
    pass

@when('selects ""Edit Page Category""')
def step_impl(context):
    pass

@then('the ""Edit Page Category"" pop-up should appear')
def step_impl(context):
    pass

@then('an info message ""Rename Page Category."" should be displayed')
def step_impl(context):
    pass"
287,"PB - As a User, I should not see the Page Category dropdown when viewing Pages if none of them are assigned to Category","Gherkin:
Feature: Page Category Visibility

Scenario: Do not display Page Category dropdown when no pages are assigned to a category
Given the user is viewing a page
And all pages are not associated with any Page Category
When the user checks the page interface
Then the Page Category dropdown should not be visible

Python:
from behave import given, when, then

@given('the user is viewing a page')
def step_impl(context):
    pass

@given('all pages are not associated with any Page Category')
def step_impl(context):
    pass

@when('the user checks the page interface')
def step_impl(context):
    pass

@then('the Page Category dropdown should not be visible')
def step_impl(context):
    pass"
288,"PB - As a User, I want to switch Page Categories when viewing a Page if there are multiple Page Categories","Gherkin:
Feature: Page Category Switching

Scenario: Switch between multiple Page Categories
Given the user is viewing a page with multiple Page Categories
And the user has permission to view these Page Categories
When the user opens the Page Categories dropdown
And selects the ""All Pages"" category
Then the pages under ""All Pages"" should be loaded

Python:
from behave import given, when, then

@given('the user is viewing a page with multiple Page Categories')
def step_impl(context):
    pass

@given('the user has permission to view these Page Categories')
def step_impl(context):
    pass

@when('the user opens the Page Categories dropdown')
def step_impl(context):
    pass

@when('selects the ""{category}"" category')
def step_impl(context, category):
    pass

@then('the pages under ""{category}"" should be loaded')
def step_impl(context, category):
    pass"
289,"PB - As a User, I want to see Page Category being selected by default when viewing a Page as it's been assign to one","Gherkin:
Feature: Page Category Selection

Scenario: Default page category is selected when viewing a page
Given the user is viewing a page
When the page is loaded
Then the page category should be selected by default
And the pages under the category should be loaded to the left side from Nav

Python:
from behave import given, when, then

@given('the user is viewing a page')
def step_impl(context):
    pass

@when('the page is loaded')
def step_impl(context):
    pass

@then('the page category should be selected by default')
def step_impl(context):
    pass

@then('the pages under the category should be loaded to the left side from Nav')
def step_impl(context):
    pass"
290,"PB - As a User, I want to un-assign a Page Category from an existing parent / standalone page","Gherkin:
Feature: Un-assign Page Category

Scenario: Un-assign a Page Category from a standalone page
Given the user is on the page management interface
When the user selects a standalone page
And clicks the ""Assign Page Category"" button
And chooses to un-assign the current Page Category
Then the page should no longer be associated with the previous Page Category

Scenario: Un-assign a Page Category from a parent page including sub-pages
Given the user is on the page management interface
When the user selects a parent page with sub-pages
And clicks the ""Assign Page Category"" button
And chooses to un-assign the current Page Category
Then the parent page and its sub-pages should no longer be associated with the previous Page Category

Python:
from behave import given, when, then

@given('the user is on the page management interface')
def step_impl(context):
    pass

@when('the user selects a standalone page')
def step_impl(context):
    pass

@when('clicks the ""Assign Page Category"" button')
def step_impl(context):
    pass

@when('chooses to un-assign the current Page Category')
def step_impl(context):
    pass

@then('the page should no longer be associated with the previous Page Category')
def step_impl(context):
    pass

@when('the user selects a parent page with sub-pages')
def step_impl(context):
    pass

@then('the parent page and its sub-pages should no longer be associated with the previous Page Category')
def step_impl(context):
    pass"
291,"PB - As a User, I want to assign / re-assign an existing parent / standalone page to an existing Page Category","Gherkin:
Feature: Page Category Assignment

Scenario: Assign a standalone page to a Page Category
Given the user is on the page management interface
When the user selects a standalone page ""About Us""
And clicks the ""Assign Page Category"" button
And chooses the Page Category ""Company Info""
Then the standalone page ""About Us"" should be assigned to the Page Category ""Company Info""

Scenario: Re-assign a parent page with sub-pages to a new Page Category
Given the user is on the page management interface
When the user selects a parent page ""Services"" with sub-pages
And clicks the ""Assign Page Category"" button
And chooses the new Page Category ""Business Solutions""
Then the parent page ""Services"" and its sub-pages should be assigned to the Page Category ""Business Solutions""

Python:
from behave import given, when, then

@given('the user is on the page management interface')
def step_impl(context):
    pass

@when('the user selects a standalone page ""{page_name}""')
def step_impl(context, page_name):
    pass

@when('clicks the ""Assign Page Category"" button')
def step_impl(context):
    pass

@when('chooses the Page Category ""{category_name}""')
def step_impl(context, category_name):
    pass

@then('the standalone page ""{page_name}"" should be assigned to the Page Category ""{category_name}""')
def step_impl(context, page_name, category_name):
    pass

@when('the user selects a parent page ""{parent_page_name}"" with sub-pages')
def step_impl(context, parent_page_name):
    pass

@when('chooses the new Page Category ""{new_category_name}""')
def step_impl(context, new_category_name):
    pass

@then('the parent page ""{parent_page_name}"" and its sub-pages should be assigned to the Page Category ""{new_category_name}""')
def step_impl(context, parent_page_name, new_category_name):
    pass"
292,"PB - As a User, I want to customise the order of pages under All Pages and the order of pages under each Page Category","Gherkin:
Feature: Customise Page Order

Scenario: Customise order of pages under All Pages
Given the user is on the All Pages section
When the user drags and drops a page to a new position
Then the order of pages should be updated accordingly

Scenario: Customise order of pages under a Page Category
Given the user is viewing a specific Page Category
When the user drags and drops a page to a new position within the category
Then the order of pages in the category should be updated accordingly

Python:
from behave import given, when, then

@given('the user is on the All Pages section')
def step_impl(context):
    pass

@when('the user drags and drops a page to a new position')
def step_impl(context):
    pass

@then('the order of pages should be updated accordingly')
def step_impl(context):
    pass

@given('the user is viewing a specific Page Category')
def step_impl(context):
    pass

@when('the user drags and drops a page to a new position within the category')
def step_impl(context):
    pass

@then('the order of pages in the category should be updated accordingly')
def step_impl(context):
    pass"
293,"PB - As a User, I want to delete an existing Page Category in Page Builder","Gherkin:
Feature: Delete Page Category

Scenario: Successfully delete an existing Page Category
Given the user is on the Page Builder with a Page Category selected
When the user clicks on the kebab button next to the Page Category dropdown menu
And selects ""Delete Page Category""
Then the Page Category should be removed from the Page Builder

Python:
from behave import given, when, then

@given('the user is on the Page Builder with a Page Category selected')
def step_impl(context):
    pass

@when('the user clicks on the kebab button next to the Page Category dropdown menu')
def step_impl(context):
    pass

@when('selects ""Delete Page Category""')
def step_impl(context):
    pass

@then('the Page Category should be removed from the Page Builder')
def step_impl(context):
    pass"
294,"PB - As a User, I want to create a new Page Category in Page Builder","Gherkin:
Feature: Page Category Creation

Scenario: Create a new Page Category
Given the user is on the Page Builder
When the user clicks on the kebab button
And selects ""Add Page Category""
Then the ""Add Page Category"" pop-up should be displayed

Python:
from behave import given, when, then

@given('the user is on the Page Builder')
def step_impl(context):
    pass

@when('the user clicks on the kebab button')
def step_impl(context):
    pass

@when('selects ""Add Page Category""')
def step_impl(context):
    pass

@then('the ""Add Page Category"" pop-up should be displayed')
def step_impl(context):
    pass"
295,"PB - As a User, I want to see & select Page Category in Page Builder","Gherkin:
Feature: Page Category Selection

Scenario: Default Page Category selection in Page Builder
Given the user is in the Page Builder via any page Edit action button
When the user views the Page Category drop-down menu
Then the drop-down menu should be visible
And ""All Pages"" should be selected by default

Python:
from behave import given, when, then

@given('the user is in the Page Builder via any page Edit action button')
def step_impl(context):
    pass

@when('the user views the Page Category drop-down menu')
def step_impl(context):
    pass

@then('the drop-down menu should be visible')
def step_impl(context):
    pass

@then('""All Pages"" should be selected by default')
def step_impl(context):
    pass"
296,"PB - [4/4] As an Internal User, I want to have MCP(development use only) settings to enable/disable features per Epic for Drag & Drop Page MVP ","Gherkin:
Feature: MCP Settings

Scenario: Enable/Disable Drag & Drop Pages setting
Given the user is on the Platform Settings page
When the user navigates to the Development Use only section
And adds the MCP setting ""Drag & Drop Pages - Page Category (development use only)""
Then the setting should be available for enabling or disabling features per Epic

Python:
from behave import given, when, then

@given('the user is on the Platform Settings page')
def step_impl(context):
    pass

@when('the user navigates to the Development Use only section')
def step_impl(context):
    pass

@when('adds the MCP setting ""Drag & Drop Pages - Page Category (development use only)""')
def step_impl(context):
    pass

@then('the setting should be available for enabling or disabling features per Epic')
def step_impl(context):
    pass"
297,Guest Upload MVP: Mandatory Anti-Virus for all public uploads (even when not enabled in MCP),"Gherkin:
Feature: Guest Upload Anti-Virus Scan

Scenario: Scan uploaded items for viruses when user is not logged in
Given the user is not logged in
And the user is on the upload page
When the user uploads a file ""example_file.txt""
Then the file should be scanned for viruses
And if a virus is detected, an error message should be displayed with an explanation

Python:
from behave import given, when, then

@given('the user is not logged in')
def step_impl(context):
    pass

@given('the user is on the upload page')
def step_impl(context):
    pass

@when('the user uploads a file ""{file_name}""')
def step_impl(context, file_name):
    pass

@then('the file should be scanned for viruses')
def step_impl(context):
    pass

@then('if a virus is detected, an error message should be displayed with an explanation')
def step_impl(context):
    pass"
298,"PB - (Misc) As a User, I want to be informed why the Page cannot be saved in Page Builder if it's beyond the set Page limit in MCP","Gherkin:
Feature: Page Builder Save Limit

Scenario: Display warning when page limit is reached
Given the user is in Page Builder
And the page limit in MCP has been reached
When the user clicks the Save button on the top bar
Then a warning snack bar should appear with message ""Page limit of {number} reached.""

Python:
from behave import given, when, then

@given('the user is in Page Builder')
def step_impl(context):
    pass

@given('the page limit in MCP has been reached')
def step_impl(context):
    pass

@when('the user clicks the Save button on the top bar')
def step_impl(context):
    pass

@then('a warning snack bar should appear with message ""Page limit of {number} reached.""')
def step_impl(context, number):
    pass"
299,[Ask AI Alpha] As a user I want to choose to search whole platform or current location (Logic: Filter/Search results limit),"Gherkin:
Feature: Search Filter

Scenario: Search with default current view limitation
Given the user is on the search panel
When the panel is opened
Then the ""Limit to current view"" checkbox should be enabled by default

Scenario: Search whole platform by deselecting current view limitation
Given the user is on the search panel
When the user deselects the ""Limit to current view"" checkbox
And asks a question
Then the search should cover the whole platform

Python:
from behave import given, when, then

@given('the user is on the search panel')
def step_impl(context):
    pass

@when('the panel is opened')
def step_impl(context):
    pass

@then('the ""Limit to current view"" checkbox should be enabled by default')
def step_impl(context):
    pass

@when('the user deselects the ""Limit to current view"" checkbox')
def step_impl(context):
    pass

@when('asks a question')
def step_impl(context):
    pass

@then('the search should cover the whole platform')
def step_impl(context):
    pass"
300,"[V3 Move] Resources - Info/Preview Page: When Resource is Pending, hide Move action in this page","Gherkin:
Feature: Resource Info/Preview Page

Scenario: Hide Move action when resource is pending
Given a resource is in a pending publish request
When the user accesses the Info Preview action via the Workflow actions
Then the Move action should not appear in Info Preview actions for any user

Python:
from behave import given, when, then

@given('a resource is in a pending publish request')
def step_impl(context):
    pass

@when('the user accesses the Info Preview action via the Workflow actions')
def step_impl(context):
    pass

@then('the Move action should not appear in Info Preview actions for any user')
def step_impl(context):
    pass"
301,"PB - As a User, I want to have previous 'Block' background colour setting embedded in Text Widget toolbar after combining these two","Gherkin:
Feature: Text Widget Background Colour

Scenario: Embed previous 'Block' background colour in Text Widget toolbar
Given the user has a 'Block' with a background colour set
When the user combines the 'Block' with the Text Widget
Then the previous 'Block' background colour should be embedded in the Text Widget toolbar

Scenario: Set background colour in Text Widget toolbar
Given the user is viewing the Text Widget toolbar
When the user clicks on the background colour setting
And opens the colour swatch popover
And sets a new colour for the Text Widget background
Then the Text Widget background should reflect the new colour

Python:
from behave import given, when, then

@given('the user has a \'Block\' with a background colour set')
def step_impl(context):
    pass

@when('the user combines the \'Block\' with the Text Widget')
def step_impl(context):
    pass

@then('the previous \'Block\' background colour should be embedded in the Text Widget toolbar')
def step_impl(context):
    pass

@given('the user is viewing the Text Widget toolbar')
def step_impl(context):
    pass

@when('the user clicks on the background colour setting')
def step_impl(context):
    pass

@when('opens the colour swatch popover')
def step_impl(context):
    pass

@when('sets a new colour for the Text Widget background')
def step_impl(context):
    pass

@then('the Text Widget background should reflect the new colour')
def step_impl(context):
    pass"
302,"PB - As a User, I want to configure both Block and Video Widget properties","Gherkin:
Feature: Configure Widget Properties

Scenario: Configure Video Widget properties
Given the user is on the widget configuration page
When the user selects the ""Video"" widget
And enters a video URL ""http://example.com/video""
And performs a resource lookup
Then the video widget settings should be updated with the new URL

Python:
from behave import given, when, then

@given('the user is on the widget configuration page')
def step_impl(context):
    pass

@when('the user selects the ""{widget_type}"" widget')
def step_impl(context, widget_type):
    pass

@when('enters a video URL ""{video_url}""')
def step_impl(context, video_url):
    pass

@when('performs a resource lookup')
def step_impl(context):
    pass

@then('the video widget settings should be updated with the new URL')
def step_impl(context):
    pass"
303,"PB - As a User, I want to configure both Block and Image Widget properties","Gherkin:
Feature: Configure Widget Properties

Scenario: Configure Image Widget properties
Given the user is on the widget configuration page
When the user selects the ""Image"" widget
And enters an image URL ""http://example.com/image.jpg""
And performs a resource lookup
Then the widget should display the configured image settings

Python:
from behave import given, when, then

@given('the user is on the widget configuration page')
def step_impl(context):
    pass

@when('the user selects the ""Image"" widget')
def step_impl(context):
    pass

@when('enters an image URL ""{image_url}""')
def step_impl(context, image_url):
    pass

@when('performs a resource lookup')
def step_impl(context):
    pass

@then('the widget should display the configured image settings')
def step_impl(context):
    pass"
304,"PB - As a User, I want to configure both Block and Text Widget properties","Gherkin:
Feature: Configure Widget Properties

Scenario: Configure Text Widget Padding
Given the user is on the widget configuration page
When the user selects the ""Text Widget""
And sets the padding to ""10px""
Then the Text Widget should have a padding of ""10px""

Python:
from behave import given, when, then

@given('the user is on the widget configuration page')
def step_impl(context):
    pass

@when('the user selects the ""Text Widget""')
def step_impl(context):
    pass

@when('sets the padding to ""{padding}""')
def step_impl(context, padding):
    pass

@then('the Text Widget should have a padding of ""{padding}""')
def step_impl(context, padding):
    pass"
305,"PB - As a User, I want to configure both Block and Button Widget properties","Gherkin:
Feature: Widget Configuration

Scenario: Configure Button Widget properties
Given the user is on the widget configuration page
When the user selects the ""Button"" widget
And enters ""Submit"" as the Button Text
And enters ""http://example.com"" as the Button Link
Then the Button widget should be configured with the specified properties

Python:
from behave import given, when, then

@given('the user is on the widget configuration page')
def step_impl(context):
    pass

@when('the user selects the ""{widget_type}"" widget')
def step_impl(context, widget_type):
    pass

@when('enters ""{button_text}"" as the Button Text')
def step_impl(context, button_text):
    pass

@when('enters ""{button_link}"" as the Button Link')
def step_impl(context, button_link):
    pass

@then('the Button widget should be configured with the specified properties')
def step_impl(context):
    pass"
306,[Ask AI Alpha] As a user I want to choose to search whole platform or current location (Logic: Folder location limit),"Gherkin:
Feature: Search Scope Selection

Scenario: Default search scope is limited to current view
Given the user is on the search panel
When the panel is opened
Then the ""Limit to current view"" checkbox should be visible
And the ""Limit to current view"" checkbox should be enabled by default

Python:
from behave import given, when, then

@given('the user is on the search panel')
def step_impl(context):
    pass

@when('the panel is opened')
def step_impl(context):
    pass

@then('the ""Limit to current view"" checkbox should be visible')
def step_impl(context):
    pass

@then('the ""Limit to current view"" checkbox should be enabled by default')
def step_impl(context):
    pass"
307,"3-1. As a User, I want to resize Image Widget by dragging image itself when creating/editing a Page","Gherkin:
Feature: Resize Image Widget

Scenario: Resize Image Widget by dragging
Given the user has dragged an Image Widget into a Section
When the user sees the dotted line of the Image and bounding box with 8px padding
And the user drags the Image Widget to resize
Then the Image Widget’s outer bounding box border line should be visible
And the user can click on all eight dots to change the size of the Image within the 'Block'

Python:
from behave import given, when, then

@given('the user has dragged an Image Widget into a Section')
def step_impl(context):
    pass

@when('the user sees the dotted line of the Image and bounding box with 8px padding')
def step_impl(context):
    pass

@when('the user drags the Image Widget to resize')
def step_impl(context):
    pass

@then('the Image Widget’s outer bounding box border line should be visible')
def step_impl(context):
    pass

@then('the user can click on all eight dots to change the size of the Image within the ""Block""')
def step_impl(context):
    pass"
308,"4-1. As a User, I want to resize Image Widget by Width slider from Nav","Gherkin:
Feature: Resize Image Widget

Scenario: Resize image widget by width slider
Given the user is on the dashboard with an image widget
When the user adjusts the width slider from the nav panel
Then the image widget's block width should change according to the design
And the image should maintain the same horizontal percentage of its block
And the user can resize the widget by dragging the dot line

Python:
from behave import given, when, then

@given('the user is on the dashboard with an image widget')
def step_impl(context):
    pass

@when('the user adjusts the width slider from the nav panel')
def step_impl(context):
    pass

@then(""the image widget's block width should change according to the design"")
def step_impl(context):
    pass

@then('the image should maintain the same horizontal percentage of its block')
def step_impl(context):
    pass

@then('the user can resize the widget by dragging the dot line')
def step_impl(context):
    pass"
309,"3-2. As a User, I want to reposition Image Widget by dragging image itself when create/editing a Page","Gherkin:
Feature: Reposition Image Widget

Scenario: Reposition Image Widget by dragging
Given the user is creating or editing a page
And an Image Widget is in a Section
When the user drags the Image Widget
Then the dotted line of the Image and bounding box for the entire Widget should be visible with 8px padding
And the Image Widget’s outer bounding box border line should always be visible

Python:
from behave import given, when, then

@given('the user is creating or editing a page')
def step_impl(context):
    pass

@given('an Image Widget is in a Section')
def step_impl(context):
    pass

@when('the user drags the Image Widget')
def step_impl(context):
    pass

@then('the dotted line of the Image and bounding box for the entire Widget should be visible with 8px padding')
def step_impl(context):
    pass

@then('the Image Widget’s outer bounding box border line should always be visible')
def step_impl(context):
    pass"
310,"4-2. As a User, I want the position and size that I set of the image to still work in different responsive modes","Gherkin:
Feature: Responsive Image Position and Size

Scenario: Maintain image position and size across responsive modes
Given the user is on the image editing page
When the user resizes the image by dragging the dots
And repositions the image by dragging it
Then the image should maintain the same horizontal percentage with the block in mobile mode
And the image should maintain the same horizontal percentage with the block in tablet mode
And the image should maintain the same horizontal percentage with the block in desktop mode

Python:
from behave import given, when, then

@given('the user is on the image editing page')
def step_impl(context):
    pass

@when('the user resizes the image by dragging the dots')
def step_impl(context):
    pass

@when('repositions the image by dragging it')
def step_impl(context):
    pass

@then('the image should maintain the same horizontal percentage with the block in mobile mode')
def step_impl(context):
    pass

@then('the image should maintain the same horizontal percentage with the block in tablet mode')
def step_impl(context):
    pass

@then('the image should maintain the same horizontal percentage with the block in desktop mode')
def step_impl(context):
    pass"
311,"2-3. As a User, I want to Undo & Redo resizing & repositioning","Gherkin:
Feature: Undo and Redo Image Resizing and Repositioning

Scenario: Undo and redo resizing by dragging
Given the user has resized the image by dragging the dots
When the user clicks ""Undo"" from the top bar
Then the image should revert to its previous size
When the user clicks ""Redo"" from the top bar
Then the image should return to the resized state

Scenario: Undo and redo resizing by changing the ratio
Given the user has resized the image by changing the ratio
When the user clicks ""Undo"" from the top bar
Then the image should revert to its previous ratio
When the user clicks ""Redo"" from the top bar
Then the image should return to the resized ratio

Python:
from behave import given, when, then

@given('the user has resized the image by dragging the dots')
def step_impl(context):
    pass

@when('the user clicks ""Undo"" from the top bar')
def step_impl(context):
    pass

@then('the image should revert to its previous size')
def step_impl(context):
    pass

@when('the user clicks ""Redo"" from the top bar')
def step_impl(context):
    pass

@then('the image should return to the resized state')
def step_impl(context):
    pass

@given('the user has resized the image by changing the ratio')
def step_impl(context):
    pass

@then('the image should revert to its previous ratio')
def step_impl(context):
    pass

@then('the image should return to the resized ratio')
def step_impl(context):
    pass"
312,"2-4. As a User, I want to set Image Fit & Position via Nav Panel","Gherkin:
Feature: Image Fit & Position

Scenario: Set Image Fit to Cover mode
Given the user is on the image widget settings page
When the user enters a valid image URL or selects an image via Resource Lookup
And sets the Image Fit to ""Cover""
Then the image should be resized and cropped in cover mode

Python:
from behave import given, when, then

@given('the user is on the image widget settings page')
def step_impl(context):
    pass

@when('the user enters a valid image URL or selects an image via Resource Lookup')
def step_impl(context):
    pass

@when('sets the Image Fit to ""{mode}""')
def step_impl(context, mode):
    pass

@then('the image should be resized and cropped in cover mode')
def step_impl(context):
    pass"
313,"PB - As a User, I want to see Drag & Drop Page thumbnails as preview in Custom Page v2 index page","Gherkin:
Feature: Drag & Drop Page Thumbnails

Scenario: Preview Drag & Drop Page thumbnails in List view
Given the user is on the Custom Page v2 index page in List view
When the user navigates to a Drag & Drop Page
Then they should see the page thumbnails as previews

Scenario: Preview Drag & Drop Page thumbnails in Thumb view
Given the user is on the Custom Page v2 index page in Thumb view
When the user navigates to a Drag & Drop Page
Then they should see the page thumbnails as previews

Python:
from behave import given, when, then

@given('the user is on the Custom Page v2 index page in List view')
def step_impl(context):
    pass

@given('the user is on the Custom Page v2 index page in Thumb view')
def step_impl(context):
    pass

@when('the user navigates to a Drag & Drop Page')
def step_impl(context):
    pass

@then('they should see the page thumbnails as previews')
def step_impl(context):
    pass"
314,Conditional Reviewers: Re-assign should only be supported when Condition Set has 'Required Approvals' set to 'One',"Gherkin:
Feature: Conditional Reviewers

Scenario: Attempt to re-assign when 'Required Approvals' is set to 'One'
Given the Condition Set has 'Required Approvals' set to 'One'
When the user attempts to re-assign a reviewer
Then an alert message ""Re-assign is not supported as all selected Reviewer(s) are required to approve."" should be displayed

Python:
from behave import given, when, then

@given('the Condition Set has \'Required Approvals\' set to \'One\'')
def step_impl(context):
    pass

@when('the user attempts to re-assign a reviewer')
def step_impl(context):
    pass

@then('an alert message ""Re-assign is not supported as all selected Reviewer(s) are required to approve."" should be displayed')
def step_impl(context):
    pass"
315,"[Ask AI Alpha] As a user, I want the Q&A system not to include any deleted documents ","Gherkin:
Feature: Exclude Deleted Documents

Scenario: Ensure deleted documents are not used in Q&A
Given the Q&A system is operational
When a user asks a question
And the system retrieves sources for the answer
Then the sources should not include any deleted documents

Python:
from behave import given, when, then

@given('the Q&A system is operational')
def step_impl(context):
    pass

@when('a user asks a question')
def step_impl(context):
    pass

@when('the system retrieves sources for the answer')
def step_impl(context):
    pass

@then('the sources should not include any deleted documents')
def step_impl(context):
    pass"
316,"[Ask AI Alpha] As a user, I want my newly uploaded documents to be ingested by the Q&A system","Gherkin:
Feature: Document Ingestion

Scenario: Ingest newly uploaded documents when vector search is enabled
Given the user has uploaded a new document
And the ""Enable vector search - text (V3) (development use only)"" setting is enabled
When the document is added to the system
Then the document should be ingested and indexed for search

Python:
from behave import given, when, then

@given('the user has uploaded a new document')
def step_impl(context):
    pass

@given('the ""Enable vector search - text (V3) (development use only)"" setting is enabled')
def step_impl(context):
    pass

@when('the document is added to the system')
def step_impl(context):
    pass

@then('the document should be ingested and indexed for search')
def step_impl(context):
    pass"
