ID,User Story,Output
334,"PB - [1/4] As an Internal User, I want to have MCP(development use only) settings to enable/disable features per Epic for Drag & Drop Page MVP ","Gherkin:
Feature: Manage MCP Settings for Drag & Drop Page MVP

  Scenario: Enable Smart Pages - Page Templates setting
    Given I am an Internal User on the MCP settings page
    When I enable the ""Smart Pages - Page Templates (development use only)"" setting
    Then the setting should be enabled successfully

Python:
from behave import given, when, then

@given('I am an Internal User on the MCP settings page')
def step_given_internal_user_on_mcp_settings_page(context):
    # Code to navigate to the MCP settings page as an internal user
    pass

@when('I enable the ""Smart Pages - Page Templates (development use only)"" setting')
def step_when_enable_smart_pages_setting(context):
    # Code to enable the Smart Pages - Page Templates setting
    pass

@then('the setting should be enabled successfully')
def step_then_setting_enabled_successfully(context):
    # Code to verify the setting is enabled successfully
    pass"
410,Grouped Record Files - Grouped Completion Email to Requester,"Gherkin:
Feature: Grouped Record Files Email Notification

  Scenario: Send grouped completion email when grouped requests are enabled
    Given the ""Enable Grouped Requests"" setting is enabled
    And the ""Requester > Grouped Request has been completed"" notification setting is enabled
    When a grouped record file request is made
    Then a grouped completion email is sent to the requester
    And individual completion emails are not sent

Python:
from behave import given, when, then

@given('the ""Enable Grouped Requests"" setting is enabled')
def step_impl_enable_grouped_requests(context):
    # Code to ensure the ""Enable Grouped Requests"" setting is enabled
    pass

@given('the ""Requester > Grouped Request has been completed"" notification setting is enabled')
def step_impl_enable_grouped_notification(context):
    # Code to ensure the grouped notification setting is enabled
    pass

@when('a grouped record file request is made')
def step_impl_make_grouped_request(context):
    # Code to simulate making a grouped record file request
    pass

@then('a grouped completion email is sent to the requester')
def step_impl_send_grouped_email(context):
    # Code to verify that a grouped completion email is sent
    pass

@then('individual completion emails are not sent')
def step_impl_no_individual_emails(context):
    # Code to verify that individual completion emails are not sent
    pass"
71,"As a user who can reassign, I can select multiple reviewers","Gherkin:
Feature: Reassign reviewers

  Scenario: User selects multiple reviewers from the dropdown
    Given the prerequisite is enabled and opened
    When the user selects multiple reviewers from the dropdown
    Then the selected reviewers appear in the field

Python:
from behave import given, when, then

@given('the prerequisite is enabled and opened')
def step_given_prerequisite_enabled(context):
    # Code to ensure prerequisite is enabled and opened
    pass

@when('the user selects multiple reviewers from the dropdown')
def step_when_user_selects_reviewers(context):
    # Code to simulate selecting multiple reviewers
    pass

@then('the selected reviewers appear in the field')
def step_then_reviewers_appear(context):
    # Code to verify selected reviewers appear in the field
    pass"
210,"PB - As a User, I want to see a new landing page","Gherkin:
Feature: New Landing Page

  Scenario: User views the new landing page with empty sections
    Given the user is on the new landing page
    When the page loads
    Then the user should see empty sections with no blocks

Python:
from behave import given, when, then

@given('the user is on the new landing page')
def step_given_user_on_new_landing_page(context):
    context.browser.get('http://example.com/new-landing-page')

@when('the page loads')
def step_when_page_loads(context):
    assert context.browser.title == ""New Landing Page""

@then('the user should see empty sections with no blocks')
def step_then_user_sees_empty_sections(context):
    sections = context.browser.find_elements_by_class_name('section')
    for section in sections:
        blocks = section.find_elements_by_class_name('block')
        assert len(blocks) == 0"
64,"As a User, I want to edit Font in Text Widget","Gherkin:
Feature: Edit Font in Text Widget

  Scenario: User edits font in the Text Widget Rich Text Editor
    Given the user is on the custom page with a Text Widget
    And the Rich Text Editor is available
    When the user selects a font from the Rich Text Editor
    Then the font is applied to the Text Widget
    And the font matches the available fonts in the custom page Rich Text Editor
    And any custom fonts from Admin are available

Python:
from behave import given, when, then

@given('the user is on the custom page with a Text Widget')
def step_given_user_on_custom_page(context):
    pass

@given('the Rich Text Editor is available')
def step_given_rich_text_editor_available(context):
    pass

@when('the user selects a font from the Rich Text Editor')
def step_when_user_selects_font(context):
    pass

@then('the font is applied to the Text Widget')
def step_then_font_applied_to_text_widget(context):
    pass

@then('the font matches the available fonts in the custom page Rich Text Editor')
def step_then_font_matches_available_fonts(context):
    pass

@then('any custom fonts from Admin are available')
def step_then_custom_fonts_available(context):
    pass"
385,"PB - As a User, I want to re-order pages within the same parent/root via Nav - FE UI component","Gherkin:
Feature: Re-order pages within the same parent via Nav Panel

  Scenario: User re-orders pages using drag-and-drop
    Given the user is on the Nav Panel in editing mode
    And the Nav Panel contains a Page with Sub-pages
    When the user drags and drops the Page to a new position
    Then the Page is moved to the new position
    And the Sub-pages are moved together with the Page
    And the Sub-pages are collapsed under the Page in the Nav Panel

Python:
from behave import given, when, then

@given('the user is on the Nav Panel in editing mode')
def step_given_user_on_nav_panel(context):
    pass

@given('the Nav Panel contains a Page with Sub-pages')
def step_given_nav_panel_contains_page_with_subpages(context):
    pass

@when('the user drags and drops the Page to a new position')
def step_when_user_drags_and_drops_page(context):
    pass

@then('the Page is moved to the new position')
def step_then_page_moved_to_new_position(context):
    pass

@then('the Sub-pages are moved together with the Page')
def step_then_subpages_moved_with_page(context):
    pass

@then('the Sub-pages are collapsed under the Page in the Nav Panel')
def step_then_subpages_collapsed_under_page(context):
    pass"
94,"As a user, who I can select as collaborator updates based on if 'all' is allowed in Template settings","Gherkin:
Feature: Collaborator Selection in Workflow Template

  Scenario: Select all active users as collaborators when 'All users' is allowed
    Given 'All users' is selected in 'Collaborators permissions' in the Workflow Template settings
    When I attempt to select a collaborator
    Then I can select any active platform user as a collaborator

Python:
from behave import given, when, then

@given(""'All users' is selected in 'Collaborators permissions' in the Workflow Template settings"")
def step_given_all_users_selected(context):
    context.template_settings = {'collaborators_permissions': 'All users'}

@when(""I attempt to select a collaborator"")
def step_when_attempt_select_collaborator(context):
    context.selected_collaborator = 'any_active_user'

@then(""I can select any active platform user as a collaborator"")
def step_then_select_any_active_user(context):
    assert context.selected_collaborator == 'any_active_user'"
486,"PB - (Misc) As a User, I want to exit Editing mode and go back to Custom Page List during creating/editing a Simple Page","Gherkin:
Feature: Exit Editing Mode

  Scenario: User exits Editing mode and returns to Custom Page List
    Given the user is in Editing mode on a Simple Page
    When the user clicks on the page exit button from the top bar
    Then the user should be redirected to the Custom Page List

Python:
from behave import given, when, then

@given('the user is in Editing mode on a Simple Page')
def step_given_user_in_editing_mode(context):
    context.page.enter_editing_mode()

@when('the user clicks on the page exit button from the top bar')
def step_when_user_clicks_exit_button(context):
    context.page.click_exit_button()

@then('the user should be redirected to the Custom Page List')
def step_then_user_redirected_to_custom_page_list(context):
    assert context.page.is_on_custom_page_list()"
186,"PB - As a User, I want to configure both Block and Text Widget properties","Gherkin:
Feature: Configure Widget Properties

  Scenario: User configures Block and Text Widget properties
    Given the user is on the widget configuration page
    When the user navigates to the new widget settings from Nav
    Then the user should see options to configure Block and Text Widget properties

Python:
from behave import given, when, then

@given('the user is on the widget configuration page')
def step_given_user_on_widget_configuration_page(context):
    pass

@when('the user navigates to the new widget settings from Nav')
def step_when_user_navigates_to_new_widget_settings(context):
    pass

@then('the user should see options to configure Block and Text Widget properties')
def step_then_user_sees_options_to_configure_widgets(context):
    pass"
34,"As a User, I want to Change the tagged face to another Person (existing) via drop-down menu on Training Centre","Gherkin:
Feature: Change tagged face to another existing person

  Scenario: Successfully change the tagged face to another person
    Given I am on the training centre page
    And I have detached the face from the current person
    When I select another existing person from the drop-down menu
    And I save the changes
    Then the face is updated to the selected person

Python:
from behave import given, when, then

@given('I am on the training centre page')
def step_given_on_training_centre_page(context):
    pass

@given('I have detached the face from the current person')
def step_given_detached_face(context):
    pass

@when('I select another existing person from the drop-down menu')
def step_when_select_person_from_dropdown(context):
    pass

@when('I save the changes')
def step_when_save_changes(context):
    pass

@then('the face is updated to the selected person')
def step_then_face_updated(context):
    pass"
78,"As a User, when I create, update and delete a Server and the action has failed, show a snackbar message to show the error","Gherkin:
Feature: Display error snackbar on server operation failure

  Scenario: Show error snackbar when server operation fails
    Given I am on the server management page
    When I attempt to create a server and it fails
    Then I should see a snackbar with the error message
    And the page remains open

Python:
from behave import given, when, then

@given('I am on the server management page')
def step_given_on_server_management_page(context):
    # Code to navigate to the server management page
    pass

@when('I attempt to create a server and it fails')
def step_when_create_server_fails(context):
    # Code to simulate server creation failure
    pass

@then('I should see a snackbar with the error message')
def step_then_see_snackbar_with_error(context):
    # Code to verify snackbar with error message is displayed
    pass

@then('the page remains open')
def step_then_page_remains_open(context):
    # Code to verify the page remains open
    pass"
1,"As a user, I want to enable image tagging from the Asset Intelligence section in the MCP settings","Gherkin:
Feature: Enable Image Tagging in MCP Settings

  Scenario: User enables Image Tagging in Asset Intelligence
    Given the user is on the MCP settings page under Asset Intelligence
    When the user enables the ""Enable Image Tagging"" setting
    Then the platform should use Azure for image tagging
    And the ""Azure Image Processing Limit (Images) (per billing cycle)"" setting should be visible
    And the ""Azure Video Processing Limit (minutes) (per billing cycle)"" setting should be updated

Python:
from behave import given, when, then

@given('the user is on the MCP settings page under Asset Intelligence')
def step_given_user_on_mcp_settings(context):
    # Code to navigate to MCP settings page under Asset Intelligence
    pass

@when('the user enables the ""Enable Image Tagging"" setting')
def step_when_user_enables_image_tagging(context):
    # Code to enable the ""Enable Image Tagging"" setting
    pass

@then('the platform should use Azure for image tagging')
def step_then_platform_uses_azure(context):
    # Code to verify platform uses Azure for image tagging
    pass

@then('the ""Azure Image Processing Limit (Images) (per billing cycle)"" setting should be visible')
def step_then_azure_image_processing_limit_visible(context):
    # Code to verify the visibility of Azure Image Processing Limit setting
    pass

@then('the ""Azure Video Processing Limit (minutes) (per billing cycle)"" setting should be updated')
def step_then_azure_video_processing_limit_updated(context):
    # Code to verify the update of Azure Video Processing Limit setting
    pass"
12,"As a user, I want to be able to preview the GIF or Lottie File converted MP4 on the Versions/Revisions Screen so that I can preview what the animation is before adding a version/revision","Gherkin:
Feature: Preview animation on Versions/Revisions Screen

  Scenario: User previews GIF or Lottie File converted MP4
    Given the user is on the Versions or Revisions Tab of the Approvals Screen
    When the user views the animation preview
    Then the GIF or Lottie File converted MP4 should autoplay without controls

Python:
from behave import given, when, then

@given('the user is on the Versions or Revisions Tab of the Approvals Screen')
def step_given_user_on_versions_revisions_tab(context):
    # Code to navigate to the Versions or Revisions Tab
    pass

@when('the user views the animation preview')
def step_when_user_views_animation_preview(context):
    # Code to trigger the animation preview
    pass

@then('the GIF or Lottie File converted MP4 should autoplay without controls')
def step_then_animation_autoplays_without_controls(context):
    # Code to verify the MP4 autoplays and controls are hidden
    pass"
416,[X-Template] Bulk Approvals - Select logic: Advanced cross template/type select (excluding record requests) - Full support/logic,"Gherkin:
Feature: Bulk Approvals - Advanced Cross Template Select

  Scenario: Select multiple templates with bulk reviewing enabled
    Given multiple templates have ""Enable Bulk Reviewing"" enabled
    When the user selects an item from the approval list
    Then the system allows selection of other requests from enabled templates

Python:
from behave import given, when, then

@given('multiple templates have ""Enable Bulk Reviewing"" enabled')
def step_given_multiple_templates_enabled(context):
    # Code to ensure multiple templates have bulk reviewing enabled
    pass

@when('the user selects an item from the approval list')
def step_when_user_selects_item(context):
    # Code to simulate user selecting an item from the approval list
    pass

@then('the system allows selection of other requests from enabled templates')
def step_then_system_allows_selection(context):
    # Code to verify the system allows selection of other requests
    pass"
23,"As a user, I want to see an Exit without saving warning when I try to leave the Bulk Edit Page/Process","Gherkin:
Feature: Exit without saving warning on Bulk Edit Page

  Scenario: User attempts to exit Bulk Edit without saving
    Given the user is on the Bulk Edit page
    When the user clicks the Exit button
    Then an abandon pop-up should appear with the title 'Exit without saving Resources'
    And the pop-up text should be 'If you click the Exit button, none of the Resources currently on your Bulk Edit screen will be updated. To Save your Edits, Cancel this popup and click Save Changes.'
    And the pop-up should have a Cancel button
    And the pop-up should have an Exit button

Python:
from behave import given, when, then

@given('the user is on the Bulk Edit page')
def step_given_user_on_bulk_edit_page(context):
    pass

@when('the user clicks the Exit button')
def step_when_user_clicks_exit_button(context):
    pass

@then('an abandon pop-up should appear with the title \'Exit without saving Resources\'')
def step_then_abandon_popup_appears_with_title(context):
    pass

@then('the pop-up text should be \'If you click the Exit button, none of the Resources currently on your Bulk Edit screen will be updated. To Save your Edits, Cancel this popup and click Save Changes.\'')
def step_then_popup_text_should_be(context):
    pass

@then('the pop-up should have a Cancel button')
def step_then_popup_has_cancel_button(context):
    pass

@then('the pop-up should have an Exit button')
def step_then_popup_has_exit_button(context):
    pass"
73,"As a user, I want to be able to open a reassign V3 Modal (Core new UI)","Gherkin:
Feature: Open Reassign V3 Modal

  Scenario: User opens the reassign V3 modal
    Given the prerequisite is enabled
    And the user has permission to re-assign
    When the user clicks on re-assign
    Then the new V3+ UI modal is displayed

Python:
from behave import given, when, then

@given('the prerequisite is enabled')
def step_given_prerequisite_enabled(context):
    # Code to ensure prerequisite is enabled
    pass

@given('the user has permission to re-assign')
def step_given_user_has_permission(context):
    # Code to check user permission
    pass

@when('the user clicks on re-assign')
def step_when_user_clicks_reassign(context):
    # Code to simulate user clicking re-assign
    pass

@then('the new V3+ UI modal is displayed')
def step_then_v3_ui_modal_displayed(context):
    # Code to verify the V3+ UI modal is displayed
    pass"
183,"PB - As a User, I want to have previous 'Block' background colour setting embedded in Text Widget toolbar after combining these two","Gherkin:
Feature: Embed previous 'Block' background colour setting in Text Widget toolbar

  Scenario: User embeds previous 'Block' background colour setting in Text Widget toolbar
    Given the user has a 'Block' with a specific background colour
    When the user combines the 'Block' with the Text Widget
    Then the previous 'Block' background colour setting is embedded in the Text Widget toolbar
    And the user can click on the background colour setting in the toolbar
    And the colour swatch popover opens
    And the user sets a new colour for the Text Widget background

Python:
from behave import given, when, then

@given('the user has a \'Block\' with a specific background colour')
def step_given_user_has_block_with_background_colour(context):
    pass

@when('the user combines the \'Block\' with the Text Widget')
def step_when_user_combines_block_with_text_widget(context):
    pass

@then('the previous \'Block\' background colour setting is embedded in the Text Widget toolbar')
def step_then_background_colour_setting_embedded(context):
    pass

@then('the user can click on the background colour setting in the toolbar')
def step_then_user_can_click_background_colour_setting(context):
    pass

@then('the colour swatch popover opens')
def step_then_colour_swatch_popover_opens(context):
    pass

@then('the user sets a new colour for the Text Widget background')
def step_then_user_sets_new_colour(context):
    pass"
132,"As a User, I can click Add from Servers Page and I am taken to Servers Create page","Gherkin:
Feature: Navigate to Servers Create Page

  Scenario: User clicks Add button on Servers Page
    Given the user is on the Servers Landing Page
    When the user clicks the Add button
    Then the user is taken to the Servers Create page

Python:
from behave import given, when, then

@given('the user is on the Servers Landing Page')
def step_given_user_on_servers_landing_page(context):
    context.browser.get('http://example.com/servers')

@when('the user clicks the Add button')
def step_when_user_clicks_add_button(context):
    add_button = context.browser.find_element_by_id('add-button')
    add_button.click()

@then('the user is taken to the Servers Create page')
def step_then_user_on_servers_create_page(context):
    assert context.browser.current_url == 'http://example.com/servers/create'"
411,Grouped Record Files - Grouped Email Notification Settings added to Record File Templates,"Gherkin:
Feature: Grouped Email Notification Settings for Record File Templates

  Scenario: Enable Grouped Requests and verify additional notification options
    Given the MCP development setting is enabled
    And the ""Enable Grouped Requests"" setting is enabled in Admin > Workflow
    And the User Notifications is set to ""Select"" in Record File Approval Template
    When I view the notification options
    Then I should see the ""Requester Emails"" option

Python:
from behave import given, when, then

@given('the MCP development setting is enabled')
def step_impl(context):
    context.mcp_development_setting = True

@given('the ""Enable Grouped Requests"" setting is enabled in Admin > Workflow')
def step_impl(context):
    context.enable_grouped_requests = True

@given('the User Notifications is set to ""Select"" in Record File Approval Template')
def step_impl(context):
    context.user_notifications = ""Select""

@when('I view the notification options')
def step_impl(context):
    context.notification_options = [""Requester Emails""]

@then('I should see the ""Requester Emails"" option')
def step_impl(context):
    assert ""Requester Emails"" in context.notification_options"
194,"BP - (Misc) As a User, I want to Replace resources via Resource Lookup from Nav Panel","Gherkin:
Feature: Replace resources via Resource Lookup from Nav Panel

  Scenario: User replaces a resource and updates tooltips
    Given the user is on the Page Builder with a resource selected
    When the user clicks the ""Replace"" button in the Nav Panel
    Then the Resource Lookup is displayed
    And the user selects a new resource
    And the tooltip for the ""Replace"" button updates to ""Select an image from your Resourcecustomsingular area"" for Page background
    And the tooltip for the ""Replace"" button updates to ""Select a video from your Resourcecustomsingular area"" for Video Widget

Python:
from behave import given, when, then

@given('the user is on the Page Builder with a resource selected')
def step_given_user_on_page_builder_with_resource(context):
    pass

@when('the user clicks the ""Replace"" button in the Nav Panel')
def step_when_user_clicks_replace_button(context):
    pass

@then('the Resource Lookup is displayed')
def step_then_resource_lookup_displayed(context):
    pass

@then('the user selects a new resource')
def step_then_user_selects_new_resource(context):
    pass

@then('the tooltip for the ""Replace"" button updates to ""Select an image from your Resourcecustomsingular area"" for Page background')
def step_then_tooltip_updates_image(context):
    pass

@then('the tooltip for the ""Replace"" button updates to ""Select a video from your Resourcecustomsingular area"" for Video Widget')
def step_then_tooltip_updates_video(context):
    pass"
56,"As a User, I want to access Reply action for New Comments in Daily Digest Email","Gherkin:
Feature: Access Reply action for New Comments in Daily Digest Email

  Scenario: User replies to a new comment from the Daily Digest Email
    Given the user has opened the Daily Digest Email
    When the user clicks on the ""Reply"" link for a new comment
    Then the user is redirected to the Reply page in a new tab
    And the applicable comment is highlighted
    And the text-box is active and ready for input

Python:
from behave import given, when, then

@given('the user has opened the Daily Digest Email')
def step_given_user_opened_daily_digest_email(context):
    pass

@when('the user clicks on the ""Reply"" link for a new comment')
def step_when_user_clicks_reply_link(context):
    pass

@then('the user is redirected to the Reply page in a new tab')
def step_then_user_redirected_to_reply_page(context):
    pass

@then('the applicable comment is highlighted')
def step_then_comment_is_highlighted(context):
    pass

@then('the text-box is active and ready for input')
def step_then_text_box_is_active(context):
    pass"
149,"As a User, I want to  end my Session automatically when I leave the page by default","Gherkin:
Feature: Automatic Session End

  Scenario: User session ends automatically when leaving the page
    Given the user is on the page with a markup overlay
    When the user closes the markup overlay
    Then the session should end automatically

Python:
from behave import given, when, then

@given('the user is on the page with a markup overlay')
def step_given_user_on_page_with_markup_overlay(context):
    context.page.load_with_markup_overlay()

@when('the user closes the markup overlay')
def step_when_user_closes_markup_overlay(context):
    context.page.close_markup_overlay()

@then('the session should end automatically')
def step_then_session_should_end_automatically(context):
    assert context.session.is_ended()"
19,"As a Database Manager, I want to allow end users to Add More child records ('Add More') - Handle maximum child records","Gherkin:
Feature: Manage Child Records

  Scenario: Allow user to add more child records when some are removable
    Given the form builder is configured with ""Allow User to Add More Records"" enabled
    And there are 30 child records in the configuration
    And some child records are non-mandatory
    When the user attempts to add a new child record
    Then the option to add more child records should be enabled

Python:
from behave import given, when, then

@given('the form builder is configured with ""Allow User to Add More Records"" enabled')
def step_impl(context):
    context.form_builder_configured = True

@given('there are 30 child records in the configuration')
def step_impl(context):
    context.child_records_count = 30

@given('some child records are non-mandatory')
def step_impl(context):
    context.non_mandatory_records_exist = True

@when('the user attempts to add a new child record')
def step_impl(context):
    context.user_attempts_to_add = True

@then('the option to add more child records should be enabled')
def step_impl(context):
    assert context.form_builder_configured and context.non_mandatory_records_exist"
205,"PB - As a User, I want to add a new Widget ""Spacer""","Gherkin:
Feature: Add a new Widget ""Spacer"" to a Section

  Scenario: User adds a Spacer widget to a Section
    Given the user is on the design page
    When the user drags a Spacer widget from Nav to a Section
    Then the Spacer widget should be visible in the Section
    And the Spacer widget should have default settings
    And the user can drag a Section into the Spacer widget

Python:
from behave import given, when, then

@given('the user is on the design page')
def step_given_user_on_design_page(context):
    pass

@when('the user drags a Spacer widget from Nav to a Section')
def step_when_user_drags_spacer_to_section(context):
    pass

@then('the Spacer widget should be visible in the Section')
def step_then_spacer_visible_in_section(context):
    pass

@then('the Spacer widget should have default settings')
def step_then_spacer_has_default_settings(context):
    pass

@then('the user can drag a Section into the Spacer widget')
def step_then_user_can_drag_section_into_spacer(context):
    pass"
79,"As a User, I want MCP Setting for Single User Record Editor Restriction","Gherkin:
Feature: MCP Setting for Single User Record Editor Restriction

  Scenario: Add Single User Record Edit Restriction setting to MCP
    Given I am on the MCP settings page
    When I add the ""Databases - Single User Record Edit Restriction"" setting to the ""Development Use Only"" section
    Then the setting should be visible at the bottom of the list

Python:
from behave import given, when, then

@given('I am on the MCP settings page')
def step_given_on_mcp_settings_page(context):
    pass

@when('I add the ""Databases - Single User Record Edit Restriction"" setting to the ""Development Use Only"" section')
def step_when_add_setting(context):
    pass

@then('the setting should be visible at the bottom of the list')
def step_then_setting_visible(context):
    pass"
495,As a user I want to see time to complete for requests in Workflow Dashboards (UPDATE) including Reviewed Status Requests,"Gherkin:
Feature: Display time to complete for requests in Workflow Dashboards

  Scenario: User views time to complete for requests with Reviewed Status
    Given the user is on the Workflow Dashboard
    And the user selects 'All Workflows'
    When the user views the Item List
    Then the time to complete for requests with Reviewed Status is displayed

Python:
from behave import given, when, then

@given('the user is on the Workflow Dashboard')
def step_given_user_on_workflow_dashboard(context):
    pass

@given('the user selects \'All Workflows\'')
def step_given_user_selects_all_workflows(context):
    pass

@when('the user views the Item List')
def step_when_user_views_item_list(context):
    pass

@then('the time to complete for requests with Reviewed Status is displayed')
def step_then_time_to_complete_displayed(context):
    pass"
263,"PB - As a User, I want to delete a Block","Gherkin:
Feature: Delete a Block

  Scenario: User deletes a block and its contents
    Given a block is selected
    And the toolbar is visible
    When the user clicks on the delete icon
    Then the block and its contents are deleted
    And the remaining blocks are auto-aligned within the section
    And the user can click undo to revert the deletion

Python:
from behave import given, when, then

@given('a block is selected')
def step_given_block_selected(context):
    pass

@given('the toolbar is visible')
def step_given_toolbar_visible(context):
    pass

@when('the user clicks on the delete icon')
def step_when_user_clicks_delete(context):
    pass

@then('the block and its contents are deleted')
def step_then_block_deleted(context):
    pass

@then('the remaining blocks are auto-aligned within the section')
def step_then_blocks_auto_aligned(context):
    pass

@then('the user can click undo to revert the deletion')
def step_then_user_can_undo(context):
    pass"
324,[Ask AI Alpha] As a user I want to choose to search whole platform or current location (UI + pendo),"Gherkin:
Feature: Search functionality in Ask AI Alpha

  Scenario: User chooses to search the whole platform or current location
    Given the user opens the search panel
    When the user views the search options
    Then the ""Limit to current view"" checkbox is visible
    And the ""Limit to current view"" checkbox is enabled by default

Python:
from behave import given, when, then

@given('the user opens the search panel')
def step_given_user_opens_search_panel(context):
    # Code to open the search panel
    pass

@when('the user views the search options')
def step_when_user_views_search_options(context):
    # Code to view search options
    pass

@then('the ""Limit to current view"" checkbox is visible')
def step_then_checkbox_is_visible(context):
    # Code to check if checkbox is visible
    pass

@then('the ""Limit to current view"" checkbox is enabled by default')
def step_then_checkbox_is_enabled_by_default(context):
    # Code to check if checkbox is enabled by default
    pass"
484,"As a User, I want to see New Replies in Daily Digest Email","Gherkin:
Feature: Daily Digest Email with New Replies

  Scenario: User sees new replied markup comments in daily digest email
    Given a user has received a daily digest email
    When the user opens the daily digest email
    Then the user should see new replied markup comments
    And the user should see the replied comment contents, user, and time

Python:
from behave import given, when, then

@given('a user has received a daily digest email')
def step_given_user_received_daily_digest(context):
    context.email = get_daily_digest_email()

@when('the user opens the daily digest email')
def step_when_user_opens_email(context):
    context.opened_email = open_email(context.email)

@then('the user should see new replied markup comments')
def step_then_user_sees_replied_comments(context):
    assert 'new replied markup comments' in context.opened_email

@then('the user should see the replied comment contents, user, and time')
def step_then_user_sees_comment_details(context):
    assert 'comment contents' in context.opened_email
    assert 'user' in context.opened_email
    assert 'time' in context.opened_email"
80,"As a user who has selected Master Template option, if I can see none, I am directed to Create a blank one instead","Gherkin:
Feature: Master Template Selection

  Scenario: User is directed to create a blank template when no master templates exist
    Given the user has selected the Master Template option
    And no Master Templates exist
    When the user views the Master Template options
    Then the message ""No Master Templates available"" is displayed
    And the user can select to create a blank template

Python:
from behave import given, when, then

@given('the user has selected the Master Template option')
def step_given_user_selected_master_template_option(context):
    pass

@given('no Master Templates exist')
def step_given_no_master_templates_exist(context):
    pass

@when('the user views the Master Template options')
def step_when_user_views_master_template_options(context):
    pass

@then('the message ""No Master Templates available"" is displayed')
def step_then_message_no_master_templates_available_displayed(context):
    pass

@then('the user can select to create a blank template')
def step_then_user_can_select_create_blank_template(context):
    pass"
40,"As a Product user, I want to be able to turn the Record Publish Approval feature on / off during development (MCP)","Gherkin:
Feature: Manage Record Publish Approval Setting

  Scenario: Toggle the Record Publish Approval feature during development
    Given the MCP setting name is ""Databases - Record Publish Approval Rewrite POC (development use only)""
    When I rename the setting to ""Approvals - Record Publish Approval Rewrite (development use only)""
    Then the setting should be updated successfully

Python:
from behave import given, when, then

@given('the MCP setting name is ""Databases - Record Publish Approval Rewrite POC (development use only)""')
def step_given_mcp_setting_name(context):
    context.current_setting_name = ""Databases - Record Publish Approval Rewrite POC (development use only)""

@when('I rename the setting to ""Approvals - Record Publish Approval Rewrite (development use only)""')
def step_when_rename_setting(context):
    context.new_setting_name = ""Approvals - Record Publish Approval Rewrite (development use only)""

@then('the setting should be updated successfully')
def step_then_setting_updated(context):
    assert context.new_setting_name == ""Approvals - Record Publish Approval Rewrite (development use only)"""
452,As a user I want to see 'Review Request' bulk action in action dropdown in footer,"Gherkin:
Feature: Bulk Action Footer Bar

  Scenario: Display 'Review Request' in bulk action dropdown when an item is selected
    Given I am on the items page
    And I have selected one item's checkbox
    When the Bulk Action footer bar is displayed
    Then I should see 'Review Request' in the action dropdown

Python:
from behave import given, when, then

@given('I am on the items page')
def step_given_on_items_page(context):
    pass

@given('I have selected one item\'s checkbox')
def step_given_selected_item_checkbox(context):
    pass

@when('the Bulk Action footer bar is displayed')
def step_when_footer_bar_displayed(context):
    pass

@then('I should see \'Review Request\' in the action dropdown')
def step_then_see_review_request(context):
    pass"
47,"As a User, I want to see Block ""ratio"" simply changed to ""width""","Gherkin:
Feature: Update Block Ratio to Width

  Scenario: User sees Block ""ratio"" changed to ""width"" on Side Panel
    Given the user is on the Block configuration page
    When the user views the Side Panel
    Then the title ""Width"" is displayed instead of ""Ratio""
    And the description label ""BLOCK RATIO"" is visible between the ""Width"" title and the slider

Python:
from behave import given, when, then

@given('the user is on the Block configuration page')
def step_given_user_on_block_configuration_page(context):
    # Code to navigate to the Block configuration page
    pass

@when('the user views the Side Panel')
def step_when_user_views_side_panel(context):
    # Code to ensure the Side Panel is visible
    pass

@then('the title ""Width"" is displayed instead of ""Ratio""')
def step_then_title_width_displayed(context):
    # Code to verify the title is ""Width""
    pass

@then('the description label ""BLOCK RATIO"" is visible between the ""Width"" title and the slider')
def step_then_description_label_visible(context):
    # Code to verify the description label is visible
    pass"
239,As a user I can Bulk Submit (updates from Grouped work),"Gherkin:
Feature: Bulk Submit updates from Grouped work

  Scenario: Successfully bulk submit updates
    Given I am on the Grouped Review page
    And I have staged requests ready for submission
    When I click the Submit & Continue button
    Then I should see a tooltip with text ""Submit & Continue""
    And I should see a snackbar confirming submission
    And the items should be updated in the list
    And I can complete the staged request multiple times until completed
    And the Complete Stage works for the last stage completion
    And I can save the staged request with mixed current stages

Python:
from behave import given, when, then

@given('I am on the Grouped Review page')
def step_given_on_grouped_review_page(context):
    pass

@given('I have staged requests ready for submission')
def step_given_staged_requests_ready(context):
    pass

@when('I click the Submit & Continue button')
def step_when_click_submit_continue(context):
    pass

@then('I should see a tooltip with text ""Submit & Continue""')
def step_then_see_tooltip(context):
    pass

@then('I should see a snackbar confirming submission')
def step_then_see_snackbar(context):
    pass

@then('the items should be updated in the list')
def step_then_items_updated(context):
    pass

@then('I can complete the staged request multiple times until completed')
def step_then_complete_staged_request(context):
    pass

@then('the Complete Stage works for the last stage completion')
def step_then_complete_stage_last(context):
    pass

@then('I can save the staged request with mixed current stages')
def step_then_save_staged_request_mixed(context):
    pass"
